criterion,model_name,n,random_state,runtime,val_acc,val_nll
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=3441_random_state=1001,3441,1001,3521.2683753967285,0.940777599811554,0.2066933162683664
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=3441_random_state=2001,3441,2001,4216.563347101212,0.9548126459121704,0.1400199612645908
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=3441_random_state=3001,3441,3001,3626.6308529376984,0.967496395111084,0.1274727122035137
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=370_random_state=1001,370,1001,4310.842200040817,0.9459459781646729,0.1610871255397796
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=370_random_state=2001,370,2001,3749.9675526618958,0.945945918560028,0.1999156475067138
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=370_random_state=3001,370,3001,4345.76801776886,0.8783783912658691,0.2926771342754364
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=3441_random_state=1001,3441,1001,3471.0498905181885,0.9524182081222534,0.1651958843996358
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=3441_random_state=2001,3441,2001,3478.0964312553406,0.961190104484558,0.1409124657511711
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=3441_random_state=3001,3441,3001,4137.598369598389,0.9647937417030334,0.1310336984867273
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=370_random_state=1001,370,1001,3736.4066116809845,0.9459459781646729,0.1842222362756729
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=370_random_state=2001,370,2001,3689.0423045158386,0.9189189076423644,0.2693987786769867
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=370_random_state=3001,370,3001,4270.845668554306,0.8378378748893738,0.3802778720855713
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=3441_random_state=1001,3441,1001,3826.42244887352,0.9484352469444276,0.1541490393669106
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=3441_random_state=2001,3441,2001,3876.6862123012543,0.9416073560714722,0.1575843263850655
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=3441_random_state=3001,3441,3001,3827.604010105133,0.9526315927505492,0.145940123429132
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=370_random_state=1001,370,1001,3757.9842596054077,0.8648648858070374,1.4525264501571655
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=370_random_state=2001,370,2001,4091.895076751709,0.7972973585128784,1.7041746377944946
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=370_random_state=3001,370,3001,4249.693756103516,0.824324369430542,1.5526270866394043
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=3441_random_state=1001,3441,1001,4318.338199853897,0.8441678285598755,1.3076063172761785
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=3441_random_state=2001,3441,2001,3856.230544567108,0.7869132161140442,1.4741251607273902
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=3441_random_state=3001,3441,3001,3751.220484972,0.7963727116584778,1.292311757109886
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=370_random_state=1001,370,1001,4319.389470338821,0.8918918967247009,0.2429457753896713
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=370_random_state=2001,370,2001,3696.8461859226227,0.95945942401886,0.1517944186925888
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=370_random_state=3001,370,3001,4364.929265260696,0.8783783912658691,0.3293129801750183
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=3441_random_state=1001,3441,1001,3509.9070630073547,0.9489568471908568,0.2119774354058642
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=3441_random_state=2001,3441,2001,5638.042843818665,0.95210999250412,0.1760915808466285
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=3441_random_state=3001,3441,3001,3490.0468668937683,0.962091028690338,0.1471939688158589
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=370_random_state=1001,370,1001,4072.9505672454834,0.9324324727058412,0.1559454798698425
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=370_random_state=2001,370,2001,4171.439277410507,0.95945942401886,0.1754788607358932
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=370_random_state=3001,370,3001,3683.726896047592,0.8783783912658691,0.3036645054817199
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=3441_random_state=1001,3441,1001,3524.0655057430267,0.9524182081222534,0.1685243099927902
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=3441_random_state=2001,3441,2001,3553.2432539463043,0.9625414609909058,0.1370065663616324
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=3441_random_state=3001,3441,3001,3464.6792554855347,0.9647937417030334,0.1356254230405009
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=370_random_state=1001,370,1001,3685.53241109848,0.9459459781646729,0.1811304837465286
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=370_random_state=2001,370,2001,3684.4844012260437,0.9189189076423644,0.2663955688476562
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=370_random_state=3001,370,3001,4302.009769439697,0.8378378748893738,0.3802744150161743
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=3441_random_state=1001,3441,1001,3463.6973247528076,0.9484352469444276,0.1538826324218927
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=3441_random_state=2001,3441,2001,3432.7100174427032,0.9416073560714722,0.1572672476948693
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=3441_random_state=3001,3441,3001,4112.294430017471,0.9526315927505492,0.1456818384833114
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=370_random_state=1001,370,1001,4055.2573113441467,0.8648648858070374,1.4523794651031494
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=370_random_state=2001,370,2001,4353.782299280167,0.7972973585128784,1.7040830850601196
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=370_random_state=3001,370,3001,4173.516124248505,0.824324369430542,1.552563190460205
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=3441_random_state=1001,3441,1001,3453.82417678833,0.8428164720535278,1.3074163863825243
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=3441_random_state=2001,3441,2001,3791.708397626877,0.7869132161140442,1.4739503805027452
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=3441_random_state=3001,3441,3001,3816.0181345939636,0.7963727116584778,1.2921550745187804
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=370_random_state=1001,370,1001,4163.160588979721,0.8918918967247009,0.281810462474823
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=370_random_state=2001,370,2001,3958.6432316303253,0.95945942401886,0.1643072068691253
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=370_random_state=3001,370,3001,3967.6838657855988,0.8783783912658691,0.3286263942718506
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=3441_random_state=1001,3441,1001,3387.9698638916016,0.9445945620536804,0.2372488805720972
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=3441_random_state=2001,3441,2001,3383.081733942032,0.9462541341781616,0.1721492035877566
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=3441_random_state=3001,3441,3001,3436.5247435569763,0.963442325592041,0.159125102987123
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=370_random_state=1001,370,1001,3649.8675458431244,0.9324324727058412,0.1560838222503662
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=370_random_state=2001,370,2001,4108.433910608292,0.95945942401886,0.1756933033466339
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=370_random_state=3001,370,3001,3716.379781484604,0.8783783912658691,0.3050768673419952
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=3441_random_state=1001,3441,1001,3523.3909573554993,0.9483641386032104,0.1695298375778419
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=3441_random_state=2001,3441,2001,4259.117652654648,0.9652441740036012,0.1396246091570965
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=3441_random_state=3001,3441,3001,3955.7713289260864,0.9661450982093812,0.1367000663696333
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=370_random_state=1001,370,1001,4210.50284910202,0.9459459781646729,0.1808210015296936
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=370_random_state=2001,370,2001,4211.458948135376,0.9189189076423644,0.2661199867725372
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=370_random_state=3001,370,3001,4262.062022686005,0.8378378748893738,0.3802784383296966
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=3441_random_state=1001,3441,1001,4248.468770980835,0.9484352469444276,0.1538573903746383
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=3441_random_state=2001,3441,2001,3511.4302113056183,0.9416073560714722,0.1572349433635556
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=3441_random_state=3001,3441,3001,3855.0658102035522,0.9526315927505492,0.1456599705094514
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=370_random_state=1001,370,1001,4223.582830429077,0.8648648858070374,1.4523614645004272
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=370_random_state=2001,370,2001,3608.13144159317,0.7972973585128784,1.7040891647338867
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=370_random_state=3001,370,3001,3792.586858510971,0.824324369430542,1.5525496006011963
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=3441_random_state=1001,3441,1001,4286.111268043518,0.8441678285598755,1.3073931710664617
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=3441_random_state=2001,3441,2001,3955.538213968277,0.7869132161140442,1.4739364718281944
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=3441_random_state=3001,3441,3001,3858.0940907001495,0.7963727116584778,1.2921379333318668
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=370_random_state=1001,370,1001,3673.729332923889,0.9054054617881776,0.2777230441570282
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=370_random_state=2001,370,2001,4123.647801399231,0.95945942401886,0.1696140766143798
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=370_random_state=3001,370,3001,4307.172461032867,0.8783783912658691,0.2857213616371155
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=3441_random_state=1001,3441,1001,3489.3898935317993,0.9380749464035034,0.2259838667719863
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=3441_random_state=2001,3441,2001,3877.3934915065765,0.9457325339317322,0.1914436823233615
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=3441_random_state=3001,3441,3001,3962.264878511429,0.9580369591712952,0.1733041060871856
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=370_random_state=1001,370,1001,3695.444244861603,0.9324324727058412,0.156062826514244
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=370_random_state=2001,370,2001,5904.93519949913,0.95945942401886,0.1746281236410141
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=370_random_state=3001,370,3001,3725.7780051231384,0.8783783912658691,0.3052369952201843
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=3441_random_state=1001,3441,1001,3407.747123003006,0.9510668516159058,0.1671828811251839
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=3441_random_state=2001,3441,2001,3389.6407341957092,0.9638928174972534,0.1384557259463986
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=3441_random_state=3001,3441,3001,3401.1784250736237,0.9634423851966858,0.1374450651712195
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=370_random_state=1001,370,1001,3741.9388239383698,0.9459459781646729,0.1808084994554519
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=370_random_state=2001,370,2001,3646.011614084244,0.9189189076423644,0.2660666406154632
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=370_random_state=3001,370,3001,3724.7023577690125,0.8378378748893738,0.3802419900894165
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=3441_random_state=1001,3441,1001,3487.6303906440735,0.9484352469444276,0.1538575790649236
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=3441_random_state=2001,3441,2001,3860.0666320323944,0.9416073560714722,0.1572292239166969
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=3441_random_state=3001,3441,3001,3887.7377982139587,0.9526315927505492,0.1456586408407189
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=370_random_state=1001,370,1001,3619.462732553482,0.8648648858070374,1.4523534774780271
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=370_random_state=2001,370,2001,4405.428674936295,0.7972973585128784,1.7040700912475586
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=370_random_state=3001,370,3001,4404.195158481598,0.824324369430542,1.552552342414856
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=3441_random_state=1001,3441,1001,3482.0287992954254,0.8428164720535278,1.3073968998221464
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=3441_random_state=2001,3441,2001,3860.934606552124,0.7869132161140442,1.4739338104114974
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=3441_random_state=3001,3441,3001,3595.110636472702,0.7963727116584778,1.2921362394510314
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.1_n=370_random_state=1001,370,1001,4306.045363903046,0.9054054617881776,0.2809943258762359
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.1_n=370_random_state=2001,370,2001,4277.710320234299,0.95945942401886,0.1733988672494888
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.1_n=370_random_state=3001,370,3001,4206.263538599014,0.9054054617881776,0.308070957660675
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.1_n=3441_random_state=1001,3441,1001,4386.554730653763,0.9422711730003356,0.2318244756654251
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.1_n=3441_random_state=2001,3441,2001,3941.549753665924,0.9426504969596864,0.2010639006661814
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.1_n=3441_random_state=3001,3441,3001,3917.7473378181458,0.9620909690856934,0.1525194482054821
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.01_n=370_random_state=1001,370,1001,3680.3156912326813,0.9324324727058412,0.1560543328523636
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.01_n=370_random_state=2001,370,2001,4287.985840797424,0.95945942401886,0.1733287423849105
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.01_n=370_random_state=3001,370,3001,3683.522276878357,0.8783783912658691,0.3052855134010315
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.01_n=3441_random_state=1001,3441,1001,3870.3721811771393,0.949715495109558,0.1691854204549346
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.01_n=3441_random_state=2001,3441,2001,3891.3838081359863,0.9638928174972534,0.1386811269750428
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.01_n=3441_random_state=3001,3441,3001,3465.4458072185516,0.9661450982093812,0.1359436141197071
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.001_n=370_random_state=1001,370,1001,4112.870008230209,0.9459459781646729,0.1807913929224014
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.001_n=370_random_state=2001,370,2001,4284.60649394989,0.9189189076423644,0.266060322523117
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.001_n=370_random_state=3001,370,3001,4373.062803030014,0.8378378748893738,0.3802484273910522
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.001_n=3441_random_state=1001,3441,1001,3457.0030591487885,0.9484352469444276,0.1538545927682588
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.001_n=3441_random_state=2001,3441,2001,3463.774031639099,0.9416073560714722,0.1572327059368754
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.001_n=3441_random_state=3001,3441,3001,3439.119870662689,0.9526315927505492,0.145654773989389
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.0001_n=370_random_state=1001,370,1001,3678.2069084644318,0.8648648858070374,1.4523711204528809
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.0001_n=370_random_state=2001,370,2001,3637.5858895778656,0.7972973585128784,1.7040857076644895
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.0001_n=370_random_state=3001,370,3001,3733.6629614830017,0.824324369430542,1.5525527000427246
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.0001_n=3441_random_state=1001,3441,1001,6137.716067314148,0.8428164720535278,1.3073948399965152
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.0001_n=3441_random_state=2001,3441,2001,3479.9227206707,0.7869132161140442,1.473931354145671
l2-sp,l2-sp_alpha=0.001_beta=0.0_lr_0=0.0001_n=3441_random_state=3001,3441,3001,3614.3799617290497,0.7963727116584778,1.2921373650085093
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.1_n=370_random_state=1001,370,1001,3642.2917108535767,0.8378378748893738,0.6414744257926941
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.1_n=370_random_state=2001,370,2001,4134.83495259285,0.9189189076423644,0.3117233514785766
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.1_n=370_random_state=3001,370,3001,4238.35835146904,0.7972972989082336,0.8063169717788696
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.1_n=3441_random_state=1001,3441,1001,3853.586001634598,0.9163110256195068,0.390967148334481
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.1_n=3441_random_state=2001,3441,2001,4302.762791395187,0.9244902729988098,0.2952985129384107
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.1_n=3441_random_state=3001,3441,3001,3498.36652469635,0.9391180276870728,0.2569348978441815
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.01_n=370_random_state=1001,370,1001,3718.5331032276154,0.9189189672470092,0.236109972000122
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.01_n=370_random_state=2001,370,2001,4227.444194555283,0.9189189672470092,0.2968198955059051
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.01_n=370_random_state=3001,370,3001,4232.170197248459,0.9054054617881776,0.3307499885559082
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.01_n=3441_random_state=1001,3441,1001,4373.728947877884,0.9402559995651244,0.2176475608071615
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.01_n=3441_random_state=2001,3441,2001,3966.468115568161,0.9489567875862122,0.1760538715955822
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.01_n=3441_random_state=3001,3441,3001,4004.178626537323,0.959388256072998,0.1387879541793535
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.001_n=370_random_state=1001,370,1001,4381.3007690906525,0.9459459781646729,0.2156596034765243
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.001_n=370_random_state=2001,370,2001,4307.877943754196,0.9189189076423644,0.2972891628742218
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.001_n=370_random_state=3001,370,3001,3794.032598733902,0.8378378748893738,0.3827206492424011
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.001_n=3441_random_state=1001,3441,1001,3874.364227294922,0.9470838904380798,0.1570854488500329
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.001_n=3441_random_state=2001,3441,2001,3908.395668029785,0.9416073560714722,0.1608739952708399
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.001_n=3441_random_state=3001,3441,3001,3979.8511822223663,0.9553343057632446,0.1487687727393105
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.0001_n=370_random_state=1001,370,1001,3671.2002868652344,0.8648648858070374,1.4540399312973022
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.0001_n=370_random_state=2001,370,2001,3662.645199537277,0.7972973585128784,1.7050495147705078
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.0001_n=370_random_state=3001,370,3001,4115.190064907074,0.824324369430542,1.5532466173171997
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.0001_n=3441_random_state=1001,3441,1001,3445.5228440761566,0.8441678285598755,1.3095036024271056
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.0001_n=3441_random_state=2001,3441,2001,4274.287084102631,0.7869132161140442,1.4758232610170232
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.0001_n=3441_random_state=3001,3441,3001,4001.543927669525,0.7963727116584778,1.293859368146852
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.1_n=370_random_state=1001,370,1001,3683.671649456024,0.9054054021835328,0.2895140647888183
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.1_n=370_random_state=2001,370,2001,3684.576507091522,0.9189189076423644,0.2876189351081848
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.1_n=370_random_state=3001,370,3001,3684.673847436905,0.8378378748893738,0.5021076202392578
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.1_n=3441_random_state=1001,3441,1001,3497.2755393981934,0.9353721737861632,0.2719259797487148
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.1_n=3441_random_state=2001,3441,2001,3600.3013372421265,0.9395684599876404,0.2247728357134863
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.1_n=3441_random_state=3001,3441,3001,3448.636467218399,0.9526315927505492,0.156979133569917
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.01_n=370_random_state=1001,370,1001,4058.0180044174194,0.9324324727058412,0.1659843772649765
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.01_n=370_random_state=2001,370,2001,3685.6321012973785,0.945945918560028,0.191932201385498
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.01_n=370_random_state=3001,370,3001,4092.2885043621063,0.8783783912658691,0.2906052768230438
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.01_n=3441_random_state=1001,3441,1001,3500.791713953018,0.9420577883720398,0.1759747609842655
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.01_n=3441_random_state=2001,3441,2001,3891.485862970352,0.9652441740036012,0.1443426645425863
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.01_n=3441_random_state=3001,3441,3001,4326.30285525322,0.9647937417030334,0.1312493300715158
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.001_n=370_random_state=1001,370,1001,3702.9888372421265,0.9459459781646729,0.1838380843400955
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.001_n=370_random_state=2001,370,2001,3756.7808718681335,0.9189189076423644,0.2680736780166626
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.001_n=370_random_state=3001,370,3001,4366.747205495834,0.8378378748893738,0.3798827528953552
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.001_n=3441_random_state=1001,3441,1001,4400.027645587921,0.9484352469444276,0.1540051920469417
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.001_n=3441_random_state=2001,3441,2001,4139.298925876617,0.9416073560714722,0.1574253550795621
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.001_n=3441_random_state=3001,3441,3001,3484.6555659770966,0.9526315927505492,0.1458248606947965
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.0001_n=370_random_state=1001,370,1001,4400.486476898193,0.8648648858070374,1.452440619468689
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.0001_n=370_random_state=2001,370,2001,4367.651618242264,0.7972973585128784,1.704098105430603
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.0001_n=370_random_state=3001,370,3001,3679.8480603694916,0.824324369430542,1.5525331497192385
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.0001_n=3441_random_state=1001,3441,1001,3478.320994615555,0.8441678285598755,1.3075105506320333
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.0001_n=3441_random_state=2001,3441,2001,3966.898664712906,0.7869132161140442,1.474032160847686
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.0001_n=3441_random_state=3001,3441,3001,3979.125091075897,0.7963727116584778,1.2922069028366443
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.1_n=370_random_state=1001,370,1001,4353.247654914856,0.8918918967247009,0.2948448956012726
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.1_n=370_random_state=2001,370,2001,4371.853437423706,0.9189189672470092,0.2004033029079437
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.1_n=370_random_state=3001,370,3001,6030.984305143356,0.9054054617881776,0.3825646340847015
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.1_n=3441_random_state=1001,3441,1001,3483.154152870178,0.9231389164924622,0.3118950845890267
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.1_n=3441_random_state=2001,3441,2001,3489.9010269641876,0.9232812523841858,0.3379873562344285
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.1_n=3441_random_state=3001,3441,3001,3507.554562807083,0.9552631378173828,0.2227888368936472
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.01_n=370_random_state=1001,370,1001,3713.2488191127777,0.9324324727058412,0.1664533615112304
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.01_n=370_random_state=2001,370,2001,3701.990369796753,0.9324324131011964,0.1716320365667343
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.01_n=370_random_state=3001,370,3001,3684.2425632476807,0.8783783912658691,0.3047113716602325
