criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=1000_random_state=1001,1000,1001,4800.952061653137,0.7943000793457031,0.8209508537292479
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=1000_random_state=2001,1000,2001,4008.4099547863007,0.8114999532699585,0.7676349632263184
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=1000_random_state=3001,1000,3001,4735.2189836502075,0.8373000025749207,0.6392138946533201
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=10000_random_state=1001,10000,1001,4008.5402677059174,0.8327999711036682,0.759911096382141
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=10000_random_state=2001,10000,2001,4843.757835865021,0.8568999767303467,0.6558390384674071
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=10000_random_state=3001,10000,3001,3964.509219646454,0.8601999878883362,0.6075306861877441
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=50000_random_state=1001,50000,1001,4693.044689416885,0.8361999988555908,0.7660790729522703
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=50000_random_state=2001,50000,2001,4125.467844009399,0.8532000184059143,0.6801859088897706
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=50000_random_state=3001,50000,3001,4090.389561891556,0.8618000149726868,0.6046572142601012
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=100_random_state=1001,100,1001,3425.9059755802155,0.8639999628067017,0.4403125199317932
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=100_random_state=2001,100,2001,3261.160394668579,0.8426000475883484,0.4967180253982544
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=100_random_state=3001,100,3001,3442.7422893047333,0.8550998568534851,0.4465468980789185
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=1000_random_state=1001,1000,1001,4165.373908042908,0.942799985408783,0.1914354908466339
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=1000_random_state=2001,1000,2001,3981.174197912216,0.9455000758171082,0.1988823268294335
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=1000_random_state=3001,1000,3001,3994.088726043701,0.94240003824234,0.1924342369794846
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=10000_random_state=1001,10000,1001,4134.225354194641,0.9684000015258788,0.1064527611970901
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=10000_random_state=2001,10000,2001,4116.3198001384735,0.9696999788284302,0.108093344181776
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=10000_random_state=3001,10000,3001,4617.761997699738,0.9672000408172609,0.1092364258468151
