alpha,beta,lr_0,n,n_iter,random_state,runtime,seed,val_acc,val_nll,test_acc,test_nll
0.01,0.0017250176978070944,0.06978439946961462,100.0,31.0,1001.0,87822.23877596855,1.0,0.8000000715255737,0.61794114112854,0.8456999659538269,0.5156711357116698
5.342534838120293e-05,1e-06,0.1,100.0,32.0,1001.0,90537.38346076012,1.0,0.4500000178813934,1.85146963596344,0.8456999659538269,0.5156711357116698
1.3864991834560566e-06,1e-06,0.026947823913738293,100.0,33.0,1001.0,93228.4734017849,1.0,0.7000001072883606,1.0126689672470093,0.8456999659538269,0.5156711357116698
0.0019705007168510646,1e-06,0.01931939342819387,100.0,34.0,1001.0,95815.85932183266,1.0,0.7000000476837158,0.8783115148544312,0.8456999659538269,0.5156711357116698
0.01,0.01,0.0001,100.0,35.0,1001.0,98392.28026223183,1.0,0.6500000953674316,1.2166361808776855,0.8456999659538269,0.5156711357116698
0.004679965619116805,2.4415231675522605e-06,0.01337376014945696,100.0,0.0,1001.0,3278.8609392642975,2.0,0.6500000357627869,0.9271756410598756,0.7951000332832336,0.7003892442703251
1e-06,0.008424264162555345,0.0001,100.0,1.0,1001.0,8834.287398576736,2.0,0.6500000953674316,1.216238498687744,0.7951000332832336,0.7003892442703251
0.008056265289914953,1.1132934989401557e-06,0.08001228719644456,100.0,2.0,1001.0,11619.059664487839,2.0,0.7500000596046448,1.0315628051757812,0.7951000332832336,0.7003892442703251
0.003541889133880001,4.351301465113412e-06,0.001990600033134196,100.0,3.0,1001.0,14536.549751520157,2.0,0.6500000953674316,1.244676113128662,0.7951000332832336,0.7003892442703251
0.0020059292888523414,4.53765899043526e-06,0.02408717229436031,100.0,4.0,1001.0,17185.263418912888,2.0,0.7500000596046448,0.829836368560791,0.8273999691009521,0.5923710154533386
0.000904485332655251,3.2863070868717226e-05,0.025943055717483492,100.0,5.0,1001.0,19815.452916145325,2.0,0.7000001072883606,0.8149339556694031,0.8287000060081482,0.6027103652954101
8.609572536808521e-05,1e-06,0.025540672140314184,100.0,6.0,1001.0,22563.314368009567,2.0,0.7500001192092896,1.0189955234527588,0.8287000060081482,0.6027103652954101
0.0018850143735101553,0.0031731164207875594,0.027015693624317817,100.0,7.0,1001.0,25232.48928117752,2.0,0.7500000596046448,1.0726032257080078,0.8287000060081482,0.6027103652954101
0.0028117967139901015,2.2015405367334577e-05,0.02872374314632928,100.0,8.0,1001.0,27977.187611579895,2.0,0.7500000596046448,0.786949872970581,0.8397999405860901,0.5521462706565856
0.01,2.0054977126181964e-05,0.02647390741240383,100.0,9.0,1001.0,30565.071597099304,2.0,0.8000000715255737,0.7208033204078674,0.8472000360488892,0.5226178930282592
0.01,4.144500598762233e-05,0.018820933197338345,100.0,10.0,1001.0,33177.80516552925,2.0,0.7000001072883606,0.9555588960647584,0.8472000360488892,0.5226178930282592
0.01,0.0008232357708055427,0.1,100.0,11.0,1001.0,35813.703671216965,2.0,0.7500000596046448,0.7895677089691162,0.8472000360488892,0.5226178930282592
0.00016891138787992005,0.005312375530586426,0.1,100.0,12.0,1001.0,38529.537376880646,2.0,0.5,2.104858875274658,0.8472000360488892,0.5226178930282592
0.01,8.369718344961349e-05,0.04843128402286329,100.0,13.0,1001.0,41177.05513095856,2.0,0.8000000715255737,0.7966791391372681,0.8472000360488892,0.5226178930282592
8.099100776102099e-05,2.334058029939147e-05,0.011227742381855293,100.0,14.0,1001.0,43802.34202027321,2.0,0.6500000357627869,1.3941385746002195,0.8472000360488892,0.5226178930282592
0.01,0.01,0.1,100.0,15.0,1001.0,46412.29645180702,2.0,0.6500000357627869,1.15559184551239,0.8472000360488892,0.5226178930282592
0.0042544101856370215,7.793914332072787e-05,0.1,100.0,16.0,1001.0,49037.86996746063,2.0,0.7500000596046448,1.0013210773468018,0.8472000360488892,0.5226178930282592
0.00016926846246486513,1.0770238494480834e-05,0.04320308127046591,100.0,17.0,1001.0,51621.380975961685,2.0,0.9000000953674316,0.4388313293457031,0.8046999573707581,0.7752836797714231
7.672716401303335e-05,1.155810303390457e-05,0.0575904368628948,100.0,18.0,1001.0,54286.59951519966,2.0,0.7000000476837158,1.0625135898590088,0.8046999573707581,0.7752836797714231
0.0002940047643365462,1.0192874867925936e-05,0.03877511145183626,100.0,19.0,1001.0,56922.11219596863,2.0,0.6500000357627869,0.7722058892250061,0.8046999573707581,0.7752836797714231
0.00017033714264105354,4.5917774352405356e-06,0.06189407453154058,100.0,20.0,1001.0,59592.59642767906,2.0,0.7000000476837158,0.9464133977890016,0.8046999573707581,0.7752836797714231
0.006717869443265625,0.0091499935710718,0.0001135721628535416,100.0,21.0,1001.0,62266.28093266487,2.0,0.6000000834465027,1.1934139728546145,0.8046999573707581,0.7752836797714231
0.00014255641277275294,2.2093587660952012e-05,0.03763176748424899,100.0,22.0,1001.0,65025.18041062355,2.0,0.7000000476837158,0.7791112661361694,0.8046999573707581,0.7752836797714231
0.00018707796926341357,1e-06,0.00022315354618424017,100.0,23.0,1001.0,67689.8890914917,2.0,0.7500001192092896,1.029703974723816,0.8046999573707581,0.7752836797714231
5.5763458711994665e-06,1e-06,0.00044471758591371893,100.0,24.0,1001.0,70440.69759559631,2.0,0.7500001192092896,1.0080254077911377,0.8046999573707581,0.7752836797714231
0.00028099938631161213,2.964688846523768e-05,0.045352353925358684,100.0,25.0,1001.0,73163.06912446022,2.0,0.8000000715255737,0.6911574006080627,0.8046999573707581,0.7752836797714231
8.805429785315068e-05,0.0007693801234499898,0.000429751437511355,100.0,26.0,1001.0,75813.92674851418,2.0,0.7000001072883606,1.0096228122711182,0.8046999573707581,0.7752836797714231
1.0163351952639933e-06,0.0025663876740791842,0.0006025918650053994,100.0,27.0,1001.0,78338.49382281303,2.0,0.7000000476837158,1.1689214706420898,0.8046999573707581,0.7752836797714231
0.00048728103728702053,1e-06,0.0005795926872922506,100.0,28.0,1001.0,80932.26404333115,2.0,0.7000000476837158,1.1730458736419678,0.8046999573707581,0.7752836797714231
0.001021009171599673,1e-06,0.041759024857325425,100.0,29.0,1001.0,83547.23681950569,2.0,0.8000000715255737,0.6879274249076843,0.8046999573707581,0.7752836797714231
1.6673513214559462e-06,1e-06,0.00017931756149233043,100.0,30.0,1001.0,86179.40560698509,2.0,0.6500000953674316,1.1075793504714966,0.8046999573707581,0.7752836797714231
1.785178298893057e-06,1e-06,0.0014099398772183078,100.0,31.0,1001.0,88840.56607937813,2.0,0.7000001072883606,1.3511346578598022,0.8046999573707581,0.7752836797714231
0.00010696122158661427,3.4623165461420004e-06,0.04416632934224871,100.0,32.0,1001.0,91539.53649997711,2.0,0.8500000834465027,0.7435754537582397,0.8046999573707581,0.7752836797714231
6.163542713560252e-05,0.01,0.0001874864649259413,100.0,33.0,1001.0,94147.4867773056,2.0,0.7000000476837158,1.1022224426269531,0.8046999573707581,0.7752836797714231
0.01,0.01,0.005241057665682869,100.0,34.0,1001.0,96740.79219460487,2.0,0.6500000357627869,1.3903143405914309,0.8046999573707581,0.7752836797714231
0.01,0.01,0.00041038739403660387,100.0,35.0,1001.0,99446.69576144218,2.0,0.7500001192092896,1.0059926509857178,0.8046999573707581,0.7752836797714231
1.3690924723771312e-06,1.4026874356562238e-05,0.020832665132000876,100.0,0.0,1001.0,3272.8713800907135,3.0,0.6500000357627869,0.8405149579048157,0.8095000386238098,0.7195008614540103
0.0043704217449580165,0.01,0.0001,100.0,1.0,1001.0,8750.321155786514,3.0,0.6500000953674316,1.216435432434082,0.8095000386238098,0.7195008614540103
1.0588704378757346e-06,1.2388094911351112e-06,0.012291374325613525,100.0,2.0,1001.0,11350.114129543304,3.0,0.6500000357627869,1.2157505750656128,0.8095000386238098,0.7195008614540103
1.5029580145773163e-06,3.364896795318301e-05,0.02519274995523692,100.0,3.0,1001.0,14213.12343788147,3.0,0.7500000596046448,0.6816967725753784,0.816100001335144,0.7042706916809084
1.7442962687382277e-06,0.00013730055153883338,0.034213731351655084,100.0,4.0,1001.0,16876.422454833984,3.0,0.6500000357627869,0.9063094258308412,0.816100001335144,0.7042706916809084
5.767481249688823e-06,4.0289347484316915e-05,0.010716814817038777,100.0,5.0,1001.0,19440.389730215073,3.0,0.550000011920929,1.5417859554290771,0.816100001335144,0.7042706916809084
0.0002233061277803498,0.0009788037836495822,0.0009477961871270712,100.0,6.0,1001.0,22142.798053503036,3.0,0.6500000953674316,1.2320232391357422,0.816100001335144,0.7042706916809084
0.01,1e-06,0.1,100.0,7.0,1001.0,24751.82791876793,3.0,0.6500000357627869,1.259491801261902,0.816100001335144,0.7042706916809084
1e-06,9.98748798175598e-06,0.028952590107027335,100.0,8.0,1001.0,27346.395843744278,3.0,0.7000001072883606,0.784339964389801,0.816100001335144,0.7042706916809084
1e-06,0.008764548474404405,0.00023840350609613005,100.0,9.0,1001.0,30009.711599826813,3.0,0.7500000596046448,0.9881728291511536,0.816100001335144,0.7042706916809084
1e-06,1.2618552774173108e-05,0.00023636281165737667,100.0,10.0,1001.0,32612.80416536331,3.0,0.8000001311302185,0.9837788343429564,0.816100001335144,0.7042706916809084
1e-06,0.003798035623711521,0.00014474494082402547,100.0,11.0,1001.0,35303.415142297745,3.0,0.6000000834465027,1.1423841714859009,0.816100001335144,0.7042706916809084
9.067627691804207e-06,1e-06,0.0002805240148744293,100.0,12.0,1001.0,37926.720532655716,3.0,0.8000001311302185,1.0001975297927856,0.816100001335144,0.7042706916809084
1.010230372274458e-06,1e-06,0.00038368379103705385,100.0,13.0,1001.0,40534.32417869568,3.0,0.7500001192092896,1.0431666374206543,0.816100001335144,0.7042706916809084
6.865470285743233e-05,7.260233197730878e-05,0.02547514398619329,100.0,14.0,1001.0,43140.85530114174,3.0,0.7500001192092896,0.6692470908164978,0.8085000514984131,0.7292202464103699
1e-06,0.0004155724749789721,0.024619025422277913,100.0,15.0,1001.0,45742.540786743164,3.0,0.7000000476837158,0.7939136028289795,0.8085000514984131,0.7292202464103699
1.0020017212121974e-05,1e-06,0.025844747221987367,100.0,16.0,1001.0,48301.65458536148,3.0,0.6500000357627869,0.9646815061569214,0.8085000514984131,0.7292202464103699
0.01,0.0005487286925826637,0.00037987782373965904,100.0,17.0,1001.0,51090.67795562744,3.0,0.7500001192092896,1.0493179559707642,0.8085000514984131,0.7292202464103699
0.003429650503016218,1e-06,0.0026127043478497273,100.0,18.0,1001.0,53662.74563789368,3.0,0.6000000834465027,1.3070623874664309,0.8085000514984131,0.7292202464103699
1e-06,0.01,0.00314735484945301,100.0,19.0,1001.0,56267.791362047195,3.0,0.6000000834465027,1.3350553512573242,0.8085000514984131,0.7292202464103699
0.01,1e-06,0.00013095609587740356,100.0,20.0,1001.0,58939.565171957016,3.0,0.6000000834465027,1.168009638786316,0.8085000514984131,0.7292202464103699
0.01,0.01,0.1,100.0,21.0,1001.0,61549.51960349083,3.0,0.6500000357627869,1.15559184551239,0.8085000514984131,0.7292202464103699
1e-06,1e-06,0.0008754723650223235,100.0,22.0,1001.0,64214.863016843796,3.0,0.7000001072883606,1.1310124397277832,0.8085000514984131,0.7292202464103699
0.01,1e-06,0.005475359269605764,100.0,23.0,1001.0,66857.27467513084,3.0,0.6500000953674316,1.2514798641204834,0.8085000514984131,0.7292202464103699
1e-06,0.01,0.0005222940058814711,100.0,24.0,1001.0,69511.28807449341,3.0,0.8000001311302185,1.0611307621002195,0.8085000514984131,0.7292202464103699
0.01,0.01,0.0063002628918755015,100.0,25.0,1001.0,72130.55846571922,3.0,0.550000011920929,1.7807670831680298,0.8085000514984131,0.7292202464103699
1e-06,0.0002607546711938851,0.0017773542225106764,100.0,26.0,1001.0,74787.30707406998,3.0,0.7000001072883606,1.2558830976486206,0.8085000514984131,0.7292202464103699
1e-06,4.471183196407223e-05,0.0001,100.0,27.0,1001.0,77344.11750173569,3.0,0.6500000953674316,1.2159032821655271,0.8085000514984131,0.7292202464103699
1e-06,4.446061415915802e-05,0.0005878534782447586,100.0,28.0,1001.0,80241.84652209282,3.0,0.7000000476837158,1.1834594011306765,0.8085000514984131,0.7292202464103699
0.01,1e-06,0.04831600527443275,100.0,29.0,1001.0,82887.39925599098,3.0,0.7500000596046448,0.8387020826339722,0.8085000514984131,0.7292202464103699
0.01,2.326954978315848e-05,0.06114659126380453,100.0,30.0,1001.0,85516.74820828438,3.0,0.7000001072883606,0.9135404825210572,0.8085000514984131,0.7292202464103699
1e-06,1e-06,0.05940506682262666,100.0,31.0,1001.0,88190.15025138855,3.0,0.7000000476837158,0.7740961909294128,0.8085000514984131,0.7292202464103699
0.01,0.01,0.01787382817928437,100.0,32.0,1001.0,90894.24615216255,3.0,0.7000000476837158,1.5807453393936155,0.8085000514984131,0.7292202464103699
0.01,1e-06,0.0014136227171300882,100.0,33.0,1001.0,93507.4552538395,3.0,0.6500000357627869,1.2103573083877563,0.8085000514984131,0.7292202464103699
1e-06,3.5870519771733365e-05,0.003755554004399809,100.0,34.0,1001.0,96120.3939447403,3.0,0.6000000834465027,1.4482154846191406,0.8085000514984131,0.7292202464103699
0.01,6.897651856837577e-05,0.0001721554288649434,100.0,35.0,1001.0,98692.67836546898,3.0,0.6000000834465027,1.1148113012313845,0.8085000514984131,0.7292202464103699
8.099114510269596e-05,0.0008445374360730293,0.0001488233620888951,100.0,0.0,1001.0,3273.6286056041718,4.0,0.6000000834465027,1.1366134881973269,0.6079999804496765,1.1730871047973634
0.01,1e-06,0.1,100.0,1.0,1001.0,8473.14182138443,4.0,0.6500000357627869,1.259491801261902,0.6079999804496765,1.1730871047973634
1.3197458386152033e-05,0.001321186901645689,0.00017610507242880774,100.0,2.0,1001.0,11126.68409371376,4.0,0.6500000953674316,1.1105185747146606,0.6129999756813049,1.1375714025497434
1e-06,0.00845751036757963,0.0003196088042841216,100.0,3.0,1001.0,14021.863223552704,4.0,0.8000001311302185,1.0271177291870115,0.6259999871253967,1.1099660326004024
1e-06,0.01,0.0016491941578726597,100.0,4.0,1001.0,16632.468337774277,4.0,0.7000001072883606,1.2946516275405884,0.6259999871253967,1.1099660326004024
0.0008725091721105294,0.01,0.00035822560672665974,100.0,5.0,1001.0,19171.72936987877,4.0,0.7500001192092896,1.079082727432251,0.6259999871253967,1.1099660326004024
1e-06,0.0006082342231513517,0.000389049672494647,100.0,6.0,1001.0,21884.88431739807,4.0,0.7500001192092896,1.0308022499084473,0.6259999871253967,1.1099660326004024
1e-06,1e-06,0.0003256677544000214,100.0,7.0,1001.0,24562.884843826294,4.0,0.8000001311302185,1.0384451150894165,0.6259999871253967,1.1099660326004024
1e-06,0.01,0.0003563293297069662,100.0,8.0,1001.0,27138.332412719727,4.0,0.7500001192092896,1.0798324346542358,0.6259999871253967,1.1099660326004024
1e-06,3.301992527636376e-05,0.0003226979500755007,100.0,9.0,1001.0,29702.477298259735,4.0,0.8000001311302185,1.0331875085830688,0.6259999871253967,1.1099660326004024
1e-06,1e-06,0.0004336703058011581,100.0,10.0,1001.0,32229.274349212646,4.0,0.7000001072883606,1.0106699466705322,0.6340000033378601,1.1061013679504397
0.001419496988785106,1e-06,0.00047545904279638266,100.0,11.0,1001.0,34836.4283747673,4.0,0.7500001192092896,1.022421956062317,0.6340000033378601,1.1061013679504397
1e-06,1e-06,0.0004975030425153317,100.0,12.0,1001.0,37435.28056526184,4.0,0.7500001192092896,1.0329869985580444,0.6340000033378601,1.1061013679504397
0.01,1e-06,0.00038828645588446104,100.0,13.0,1001.0,40066.12031126022,4.0,0.7500001192092896,1.0301268100738523,0.6340000033378601,1.1061013679504397
1e-06,0.01,0.015529748690753012,100.0,14.0,1001.0,42665.37646317482,4.0,0.6000000238418579,2.0753653049468994,0.6340000033378601,1.1061013679504397
0.01,1e-06,0.0006347803867633147,100.0,15.0,1001.0,45319.3444917202,4.0,0.7000000476837158,1.1191116571426392,0.6340000033378601,1.1061013679504397
1e-06,1e-06,0.00034387719155981524,100.0,16.0,1001.0,48028.90834236145,4.0,0.8000001311302185,1.07658052444458,0.6340000033378601,1.1061013679504397
0.01,1e-06,0.0002748537604489965,100.0,17.0,1001.0,50709.418021440506,4.0,0.8000001311302185,0.996534526348114,0.621399998664856,1.108114212226868
0.0004987559952432202,1e-06,0.000308743991298231,100.0,18.0,1001.0,53293.04597616196,4.0,0.7500001192092896,1.0152769088745115,0.621399998664856,1.108114212226868
0.01,1e-06,0.0002504180162009098,100.0,19.0,1001.0,56017.33068370819,4.0,0.8000001311302185,0.984324276447296,0.6200999617576599,1.1100370565414426
