criterion,model_name,n,random_state,runtime,val_acc,val_nll
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=3441_random_state=1001,3441,1001,1556.975465297699,0.9392840266227722,0.1735691261845965
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=3441_random_state=2001,3441,2001,1600.1950254440308,0.9262920618057252,0.2078546025725298
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=3441_random_state=3001,3441,3001,1516.7124681472778,0.9498577117919922,0.1597166522297748
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=370_random_state=1001,370,1001,1930.0607845783234,0.8513513803482056,0.7711431384086609
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=370_random_state=2001,370,2001,1959.1403198242188,0.9459459781646729,0.7204116582870483
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=370_random_state=3001,370,3001,1823.485927581787,0.8783783912658691,0.7722591757774353
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=3441_random_state=1001,3441,1001,1484.3007304668427,0.8745613694190979,0.8373592620672181
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=3441_random_state=2001,3441,2001,1715.056168794632,0.8653390407562256,0.8370766861494197
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=3441_random_state=3001,3441,3001,1498.9002568721771,0.8970127701759338,0.825610761032548
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=370_random_state=1001,370,1001,1953.5959174633026,0.8783784508705139,0.2805382013320923
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=370_random_state=2001,370,2001,1802.0754487514496,0.9189189076423644,0.2047290652990341
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=370_random_state=3001,370,3001,1879.5786361694336,0.8783783912658691,0.3399235606193542
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=3441_random_state=1001,3441,1001,1495.828500032425,0.9470838308334352,0.1563218864937161
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=3441_random_state=2001,3441,2001,1418.3050243854523,0.9249406456947328,0.2168531903000765
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=3441_random_state=3001,3441,3001,1475.9090654850006,0.9539117813110352,0.1710743529852046
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=370_random_state=1001,370,1001,1913.1913793087006,0.9054054617881776,0.3006139695644378
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=370_random_state=2001,370,2001,1926.6907029151917,0.95945942401886,0.2019819319248199
