criterion,model_name,n,random_state,runtime,val_acc,val_nll
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=1000_random_state=2001,1000,2001,7579.410291671753,0.9549999833106996,0.1569184041023254
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=1000_random_state=3001,1000,3001,7649.331467628479,0.9300000071525574,0.1663727498054504
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=10000_random_state=1001,10000,1001,7723.890891075134,0.9610000252723694,0.1443339154720306
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=10000_random_state=2001,10000,2001,14276.36126947403,0.962499976158142,0.1285898881852626
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=10000_random_state=3001,10000,3001,7639.360852241516,0.9699999690055848,0.1305512644052505
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=50000_random_state=1001,50000,1001,8329.40707373619,0.9753999710083008,0.0775335894584656
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=50000_random_state=2001,50000,2001,8372.93797326088,0.9765000343322754,0.0784657180026173
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=50000_random_state=3001,50000,3001,8342.1250166893,0.9756999611854552,0.0824587053537368
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=100_random_state=1001,100,1001,5145.273976325989,0.7000000476837158,0.812543511390686
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=100_random_state=2001,100,2001,6171.594099283218,0.8000000715255737,0.9120240211486816
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=100_random_state=3001,100,3001,6213.7936980724335,0.9000000953674316,0.4586476683616638
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=1000_random_state=1001,1000,1001,7953.045812368393,0.959999978542328,0.1910016047954559
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=1000_random_state=2001,1000,2001,9771.093986988068,0.9650000929832458,0.1745965695381164
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=1000_random_state=3001,1000,3001,10177.310893058777,0.949999988079071,0.1726187181472778
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=10000_random_state=1001,10000,1001,7628.802733659744,0.9520000219345092,0.2208964483737946
