alpha,beta,lr_0,n,n_iter,random_state,runtime,seed,val_acc,val_nll,test_acc,test_nll
1e-06,0.008424264162555345,0.0001,40000.0,1.0,1001.0,22481.54261159897,2.0,0.9021250009536744,0.026303098373115,0.899078905582428,0.0278851817935508
2.538939020179385e-05,0.01,0.0001,40000.0,2.0,1001.0,30172.500153064728,2.0,0.9022500514984132,0.026302555442322,0.8988157510757446,0.0278814392576092
0.001709724252700338,0.0003745420588325244,0.0001,40000.0,3.0,1001.0,37895.10887050629,2.0,0.9019999504089355,0.0263026181571185,0.8988157510757446,0.0278814392576092
1e-06,1e-06,0.0001,40000.0,4.0,1001.0,45511.69158625603,2.0,0.9022500514984132,0.0262992416527122,0.8986842036247253,0.0278774049932038
0.01,1e-06,0.0001,40000.0,5.0,1001.0,53244.98546123505,2.0,0.9019999504089355,0.0263120391215197,0.8986842036247253,0.0278774049932038
1e-06,1e-06,0.0001,40000.0,6.0,1001.0,60883.965212106705,2.0,0.9022500514984132,0.0262992416527122,0.8986842036247253,0.0278774049932038
0.01,0.01,0.0001,40000.0,7.0,1001.0,68432.59874844551,2.0,0.9022500514984132,0.0263149442668072,0.8986842036247253,0.0278774049932038
1e-06,0.00012447012780788174,0.0001,40000.0,8.0,1001.0,76071.37493896484,2.0,0.9021250009536744,0.026300378952641,0.8986842036247253,0.0278774049932038
9.578429582340591e-05,1e-06,0.0001,40000.0,9.0,1001.0,83842.29658484459,2.0,0.9022500514984132,0.0262986888284794,0.8988157510757446,0.0278775756105192
1e-06,6.520424180729928e-05,0.0001,40000.0,10.0,1001.0,91388.28118228912,2.0,0.9022500514984132,0.0262992887101136,0.8988157510757446,0.0278775756105192
1.852864759158338e-05,1e-06,0.0001,40000.0,11.0,1001.0,98920.77048516273,2.0,0.9022500514984132,0.0262999558676965,0.8988157510757446,0.0278775756105192
1.3690924723771312e-06,1.4026874356562238e-05,0.020832665132000876,40000.0,0.0,1001.0,7073.850176811218,3.0,0.9353749752044678,0.0410918846191784,0.9347368478775024,0.0369027691275598
0.0043704217449580165,0.01,0.0001,40000.0,1.0,1001.0,22261.90101003647,3.0,0.9019999504089355,0.0263096184865571,0.899210512638092,0.0278914413150203
0.01,0.0008836645966409091,0.0001,40000.0,2.0,1001.0,29758.987114667892,3.0,0.9021250009536744,0.0263109914492815,0.899210512638092,0.0278914413150203
3.8168095271963046e-05,3.990439650260956e-06,0.0001,40000.0,3.0,1001.0,37345.90860462189,3.0,0.9022500514984132,0.0262994101275689,0.8988157510757446,0.0278827648408907
1e-06,0.01,0.0001,40000.0,4.0,1001.0,44950.029942035675,3.0,0.9022500514984132,0.0263024600087665,0.8988157510757446,0.0278827648408907
1e-06,1e-06,0.0001,40000.0,5.0,1001.0,52565.50403857231,3.0,0.9022500514984132,0.0262992416527122,0.8986842036247253,0.0278774049932038
2.875473026209792e-05,0.0002114464075148736,0.00030441147410370425,40000.0,6.0,1001.0,60382.566390275955,3.0,0.9181250333786012,0.0220959891106467,0.9118421077728271,0.0243092128661412
0.01,1e-06,0.0006308186696371356,40000.0,7.0,1001.0,68020.22904062271,3.0,0.9273750185966492,0.0200120970730204,0.921842098236084,0.021732567546301
1e-06,0.01,0.0008800262258722851,40000.0,8.0,1001.0,75720.32248544693,3.0,0.928624987602234,0.0194408239902695,0.9260525703430176,0.0209962422991367
1e-06,1e-06,0.0009110937758001421,40000.0,9.0,1001.0,83439.14136457443,3.0,0.9294999837875366,0.0193048052407102,0.9269737005233764,0.0209100742291315
0.01,0.01,0.0011819224800586792,40000.0,10.0,1001.0,91293.79209852219,3.0,0.931124985218048,0.0190575694646104,0.929736852645874,0.0205355421594638
0.01,1e-06,0.001320175777556305,40000.0,11.0,1001.0,98984.84450030327,3.0,0.9316250085830688,0.0190446702185436,0.9286842346191406,0.0205088165711219
8.099114510269596e-05,0.0008445374360730293,0.0001488233620888951,40000.0,0.0,1001.0,7235.550022363663,4.0,0.906125009059906,0.0248042900017462,0.9043421149253844,0.0262573178602676
0.01,1e-06,0.1,40000.0,1.0,1001.0,22431.346390485764,4.0,0.9350000023841858,0.0208855568243307,0.9360526204109192,0.0204617489050265
0.01,1.32352089448329e-05,0.1,40000.0,2.0,1001.0,29945.642429113388,4.0,0.9403749704360962,0.0188538120929442,0.936052680015564,0.0195938308220234
0.01,0.00019697870305304132,0.1,40000.0,3.0,1001.0,37587.71065044403,4.0,0.9358749985694884,0.0200143646942451,0.936052680015564,0.0195938308220234
0.01,2.076850663882141e-05,0.020080539451965307,40000.0,4.0,1001.0,45167.716468811035,4.0,0.9380000233650208,0.0282060019073687,0.936052680015564,0.0195938308220234
0.0031000211968718176,2.085703719114723e-05,0.1,40000.0,5.0,1001.0,52802.95320272446,4.0,0.9198750257492064,0.0230024845884181,0.936052680015564,0.0195938308220234
1.0547199673301516e-06,1.725226536308706e-05,0.004359809537737378,40000.0,6.0,1001.0,60445.05292725563,4.0,0.9358749985694884,0.0264996700250631,0.936052680015564,0.0195938308220234
6.168490317883066e-06,0.009248108639097469,0.00010002422977602064,40000.0,7.0,1001.0,67948.5043232441,4.0,0.9021250009536744,0.0263020847998559,0.936052680015564,0.0195938308220234
0.0008532758268177258,0.00016230733406108396,0.00023428052285339083,40000.0,8.0,1001.0,75583.94007515907,4.0,0.9136250019073486,0.0231239217510446,0.936052680015564,0.0195938308220234
0.0003414294654925902,0.00017646651738089536,0.0005582360830316895,40000.0,9.0,1001.0,83103.57281041145,4.0,0.9253750443458556,0.020291537062847,0.936052680015564,0.0195938308220234
0.0008651042850326959,8.89717925682632e-05,0.0007343271111042041,40000.0,10.0,1001.0,90628.61047887802,4.0,0.9276250004768372,0.0196777471492532,0.936052680015564,0.0195938308220234
0.0005150048218733653,4.432643205883053e-06,0.0006718609016537915,40000.0,11.0,1001.0,98452.95350837708,4.0,0.9281249642372132,0.0198563972027041,0.936052680015564,0.0195938308220234
0.00036987929954109883,1.0940361202041411e-05,0.001209157456235405,40000.0,0.0,1001.0,7204.17737865448,5.0,0.931374967098236,0.0190981690721819,0.93039470911026,0.0204988684758886
1e-06,0.01,0.1,40000.0,1.0,1001.0,22320.211271762848,5.0,0.25,0.1299653710573912,0.93039470911026,0.0204988684758886
0.00032286731880478434,8.868861997864412e-06,0.00022441618846115037,40000.0,2.0,1001.0,29905.097074747086,5.0,0.913124978542328,0.0232889860994182,0.93039470911026,0.0204988684758886
0.00194739545842585,2.0599457454675255e-06,0.03076079382090065,40000.0,3.0,1001.0,37540.10325217247,5.0,0.9411250352859496,0.0345310364872711,0.93039470911026,0.0204988684758886
0.002140870753944142,0.00016662926169586401,0.0009027428854736865,40000.0,4.0,1001.0,45227.01219344139,5.0,0.9294999837875366,0.0193192282322561,0.93039470911026,0.0204988684758886
0.0005802143564229985,0.0028682916071612894,0.012610487360656349,40000.0,5.0,1001.0,52816.093662023544,5.0,0.937250018119812,0.0365572866364709,0.93039470911026,0.0204988684758886
0.0009093889775452331,5.806931192934817e-05,0.00045410404632904107,40000.0,6.0,1001.0,60503.1794462204,5.0,0.9229999780654908,0.0208189281730446,0.93039470911026,0.0204988684758886
0.0013780186766455772,1e-06,0.001121330880319257,40000.0,7.0,1001.0,68322.31007695198,5.0,0.93149995803833,0.0190802703318768,0.9296053051948548,0.0206150912875799
0.001030742240268887,1e-06,0.0012136803386876326,40000.0,8.0,1001.0,75738.97027111053,5.0,0.9317499995231628,0.0190513750184909,0.9294736981391908,0.0205197239626738
1.0480396609549532e-06,1e-06,0.0001,40000.0,9.0,1001.0,83392.49487090111,5.0,0.9021250009536744,0.0262996903359889,0.9294736981391908,0.0205197239626738
0.01,0.0006417115471786093,0.0045749394429877915,40000.0,10.0,1001.0,90888.01936411858,5.0,0.934374988079071,0.0241978308208199,0.9294736981391908,0.0205197239626738
2.3073967394097667e-05,0.01,0.0002080417100730279,40000.0,11.0,1001.0,98220.97533011436,5.0,0.9114999771118164,0.0235771258966997,0.9294736981391908,0.0205197239626738
0.00020432599150062563,0.003789294570251747,0.04282955114571361,40000.0,0.0,1001.0,7119.26518702507,6.0,0.934374988079071,0.0361753278134747,0.25,0.1302397954777667
0.01,1e-06,0.00010189848741592317,40000.0,1.0,1001.0,22523.8837082386,6.0,0.902999997138977,0.0262366481521166,0.8993421196937561,0.0278074502704763
0.002251066301776605,1e-06,0.0001,40000.0,2.0,1001.0,30169.02809524536,6.0,0.9019999504089355,0.0263031509877182,0.8993421196937561,0.0278074502704763
0.006745148306214973,1e-06,0.0008052032721754609,40000.0,3.0,1001.0,37920.57034468651,6.0,0.928000032901764,0.0196263106312835,0.925789475440979,0.0212664655667092
0.01,1e-06,0.003185171562413237,40000.0,4.0,1001.0,45633.99835395813,6.0,0.9361249804496764,0.0214022856513911,0.925789475440979,0.0212664655667092
0.002593891722698629,5.62005429162224e-06,0.0010274120851883842,40000.0,5.0,1001.0,53227.57643389702,6.0,0.9300000071525574,0.0192127590481541,0.9282894134521484,0.0207232578084068
1.4436213363236815e-06,1e-06,0.0012165551673547685,40000.0,6.0,1001.0,60927.901295661926,6.0,0.9317499995231628,0.0190816242699511,0.9300000071525574,0.0205041014230319
1e-06,0.01,0.0010186650278423298,40000.0,7.0,1001.0,68555.13273262978,6.0,0.930500030517578,0.019185381730087,0.9300000071525574,0.0205041014230319
0.01,0.01,0.0012843525443104878,40000.0,8.0,1001.0,76030.06558537483,6.0,0.9319999814033508,0.0189943234003731,0.9300000071525574,0.0204825438588465
1e-06,0.01,0.001337428469117016,40000.0,9.0,1001.0,83628.84152245522,6.0,0.9316250085830688,0.0190261631231987,0.9300000071525574,0.0204825438588465
0.01,0.01,0.0012860166790598657,40000.0,10.0,1001.0,91316.22046089172,6.0,0.9322500228881836,0.0189834376285434,0.9302631616592408,0.0204801622476722
0.01,0.01,0.001294149463316745,40000.0,11.0,1001.0,98855.55801105499,6.0,0.9323749542236328,0.0189861027686856,0.9302631616592408,0.0204801622476722
1.3107555932999937e-05,1.24386960216106e-05,0.03857259739093549,40000.0,0.0,1001.0,7221.213490247726,7.0,0.9361249804496764,0.0408506259035421,0.9315789937973022,0.0379622430930631
0.01,0.01,0.0001,40000.0,1.0,1001.0,22543.427379131317,7.0,0.9022500514984132,0.0263149442668072,0.8988158106803894,0.0278927975216586
0.01,0.01,0.0009801291383236186,40000.0,2.0,1001.0,29956.887243270874,7.0,0.929374933242798,0.01921390285925,0.9277631640434264,0.0208413875585814
0.01,0.01,0.01193621376074809,40000.0,3.0,1001.0,37560.993039131165,7.0,0.9351250529289246,0.0278294576904882,0.9277631640434264,0.0208413875585814
0.0019010447874405025,0.01,0.0009457484660654403,40000.0,4.0,1001.0,45144.156715631485,7.0,0.930500030517578,0.0192393572512082,0.9277631640434264,0.0208413875585814
0.005131724747747683,0.0021023982022189166,0.0009064343198829632,40000.0,5.0,1001.0,52734.7122964859,7.0,0.9299999475479126,0.0192907624983927,0.9277631640434264,0.0208413875585814
1e-06,1e-06,0.0003578947406761263,40000.0,6.0,1001.0,60302.29944872856,7.0,0.9201250076293944,0.0215522641504649,0.9277631640434264,0.0208413875585814
1e-06,0.01,0.001279297815244064,40000.0,7.0,1001.0,68151.54513120651,7.0,0.9319999814033508,0.0189862939681042,0.9299999475479126,0.0203707255424294
0.01,0.00013838665851545058,0.0015413209663946881,40000.0,8.0,1001.0,75717.26132941246,7.0,0.9331250190734864,0.0191159704476013,0.9299999475479126,0.0203707255424294
1e-06,1e-06,0.0001,40000.0,9.0,1001.0,83356.24108028412,7.0,0.9022500514984132,0.0262992416527122,0.9299999475479126,0.0203707255424294
0.01,0.01,0.002013076118227726,40000.0,10.0,1001.0,90870.57078075409,7.0,0.9346250295639038,0.0192757611302076,0.9299999475479126,0.0203707255424294
1e-06,1e-06,0.00147028069030111,40000.0,11.0,1001.0,98403.8086066246,7.0,0.9327499866485596,0.0191067268523038,0.9299999475479126,0.0203707255424294
0.0013604191461264313,0.00019280935263214763,0.00021441022154560898,40000.0,0.0,1001.0,7195.49242067337,8.0,0.9121249914169312,0.0234562742449343,0.9086841940879822,0.0247690036579182
1e-06,1e-06,0.1,40000.0,1.0,1001.0,22467.26711511612,8.0,0.25,0.1299701692163944,0.9086841940879822,0.0247690036579182
0.0025091147525257394,0.0013212558388242925,0.00013355416986695137,40000.0,2.0,1001.0,30277.997782230377,8.0,0.9057499766349792,0.0251774673610925,0.9086841940879822,0.0247690036579182
0.01,1e-06,0.0001,40000.0,3.0,1001.0,38011.2916572094,8.0,0.9019999504089355,0.0263120391215197,0.9086841940879822,0.0247690036579182
1.3773813261645481e-05,1e-06,0.0001,40000.0,4.0,1001.0,45592.06523513794,8.0,0.9022500514984132,0.0262985399588942,0.9086841940879822,0.0247690036579182
1e-06,1e-06,0.0003595207635866531,40000.0,5.0,1001.0,53097.698917388916,8.0,0.9192500114440918,0.021555409542052,0.912500023841858,0.0235286737502993
0.01,1e-06,0.0003458753589539394,40000.0,6.0,1001.0,60677.083750247955,8.0,0.9198750257492064,0.0217162857921794,0.912500023841858,0.0235286737502993
1e-06,0.01,0.0005564712674795766,40000.0,7.0,1001.0,68342.50614213943,8.0,0.9255000352859496,0.0202871624700492,0.92092102766037,0.0219737806426067
0.01,0.01,0.0007836975684131712,40000.0,8.0,1001.0,75909.0953540802,8.0,0.9287500381469728,0.0195793216304155,0.9256578683853148,0.0213018553162385
1e-06,1e-06,0.0010872317792890193,40000.0,9.0,1001.0,83640.3045964241,8.0,0.9313750267028807,0.0191586356847547,0.9293421506881714,0.020626274030533
0.01,1e-06,0.0009211359012811128,40000.0,10.0,1001.0,90961.75333952904,8.0,0.9292500019073486,0.0193583496672799,0.9293421506881714,0.020626274030533
1e-06,1e-06,0.0008895070701720922,40000.0,11.0,1001.0,98463.80793690681,8.0,0.9296249747276306,0.0194048895580926,0.9293421506881714,0.020626274030533
9.662829184568755e-06,0.00227345619403932,0.0010743459548167842,40000.0,0.0,1001.0,7131.477170944214,9.0,0.930625021457672,0.0191413607202703,0.9293421506881714,0.0206598959087492
0.01,1e-06,0.1,40000.0,1.0,1001.0,22511.076997041702,9.0,0.9350000023841858,0.0208855568243307,0.9293421506881714,0.0206598959087492
1.722819250797519e-06,0.001066852761994591,0.0003087125640801996,40000.0,2.0,1001.0,30035.683282136917,9.0,0.9180000424385072,0.0220491146694403,0.9293421506881714,0.0206598959087492
1.8043478514469527e-05,0.0029913183849392903,0.001688063705933739,40000.0,3.0,1001.0,37742.73141694069,9.0,0.9331249594688416,0.0192487029852345,0.9293421506881714,0.0206598959087492
6.08754851631712e-05,0.0009247854974960886,0.0010595671445603812,40000.0,4.0,1001.0,45331.69752264023,9.0,0.9300000071525574,0.0191983537614578,0.9293421506881714,0.0206598959087492
1e-06,3.802721137197192e-05,0.0013559089541622213,40000.0,5.0,1001.0,53089.661157369614,9.0,0.9327499866485596,0.0190228562731062,0.929868459701538,0.0202971780264603
1e-06,1e-06,0.008149034999498822,40000.0,6.0,1001.0,60679.23811173439,9.0,0.934749960899353,0.0345644340787675,0.929868459701538,0.0202971780264603
0.01,0.01,0.0001,40000.0,7.0,1001.0,68227.8716480732,9.0,0.9022500514984132,0.0263149442668072,0.929868459701538,0.0202971780264603
0.01,1e-06,0.0013790705176652176,40000.0,8.0,1001.0,75727.94475078583,9.0,0.9318749904632568,0.0190450926771154,0.929868459701538,0.0202971780264603
0.01,0.01,0.0013565713776758832,40000.0,9.0,1001.0,83472.15818834305,9.0,0.9325000047683716,0.0189851749869994,0.9305263757705688,0.0203375020711437
1e-06,0.01,0.05323425929468738,40000.0,10.0,1001.0,90935.58549022675,9.0,0.9233750104904176,0.0377591305607784,0.9305263757705688,0.0203375020711437
0.01,1e-06,0.0006390370290352099,40000.0,11.0,1001.0,98564.97289204597,9.0,0.9282499551773072,0.0199663812787039,0.9305263757705688,0.0203375020711437
0.00758947976208385,0.0006780776932355295,0.0023886297077207034,40000.0,0.0,2001.0,7055.338745355606,0.0,0.927625060081482,0.0231607628126512,0.9318420886993408,0.0210277617668218
1.1021585497520294e-06,1e-06,0.1,40000.0,1.0,2001.0,22278.569452285767,0.0,0.25,0.1299674031436442,0.9318420886993408,0.0210277617668218
0.0023825845588443,0.0014660340119407123,0.0006702898740015171,40000.0,2.0,2001.0,29928.3688416481,0.0,0.9210000038146972,0.0223906657285988,0.9231578707695008,0.0220885469497328
0.003063188930880162,0.01,0.02976850505370462,40000.0,3.0,2001.0,37555.27058458328,0.0,0.9301249980926514,0.0352079394289103,0.9231578707695008,0.0220885469497328
0.01,0.01,0.0001,40000.0,4.0,2001.0,45180.75553607941,0.0,0.8961249589920044,0.029940304717049,0.9231578707695008,0.0220885469497328
0.004850170628885903,3.097972342016245e-06,0.0001,40000.0,5.0,2001.0,52780.97552442551,0.0,0.8962500095367432,0.0299277033358812,0.9231578707695008,0.0220885469497328
0.0049398009499666265,1e-06,0.00204207144778592,40000.0,6.0,2001.0,60359.0798971653,0.0,0.9269999861717224,0.0227733976515009,0.9231578707695008,0.0220885469497328
0.0044019093546544584,0.01,0.0010671560528360017,40000.0,7.0,2001.0,67827.99768543243,0.0,0.9236250519752502,0.0218859168479684,0.92802631855011,0.0207425207710874
0.004368749507673297,0.01,0.0010739804172105868,40000.0,8.0,2001.0,75353.65944552422,0.0,0.9242500066757202,0.0218999695581151,0.92802631855011,0.0207425207710874
0.004308859982304597,0.01,0.0010761476742307174,40000.0,9.0,2001.0,83058.38692212105,0.0,0.924500048160553,0.0218585057834861,0.9282894730567932,0.0207283011451363
0.004217187708803845,0.01,0.001076997997922882,40000.0,10.0,2001.0,90746.96324372292,0.0,0.924375057220459,0.0218650194997899,0.9282894730567932,0.0207283011451363
0.004118216220195624,0.01,0.0010777726906136891,40000.0,11.0,2001.0,98347.44132089615,0.0,0.9246249794960022,0.0218864783321041,0.9282894730567932,0.0207283011451363
1.7547413041177135e-06,7.91075667332751e-06,0.0005043796336040412,40000.0,0.0,2001.0,7079.380960941315,1.0,0.9173749685287476,0.0234374159560538,0.9182894825935364,0.0232887104707524
0.0034424767798646888,0.01,0.06409990349943775,40000.0,1.0,2001.0,22429.214097499847,1.0,0.9320000410079956,0.0282268907722755,0.9182894825935364,0.0232887104707524
1.3466625620798468e-05,5.834373928167212e-06,0.00013643085782969242,40000.0,2.0,2001.0,29977.28283929825,1.0,0.9006249904632568,0.028637253653258,0.9182894825935364,0.0232887104707524
1e-06,9.915795018130587e-06,0.0013457970682985891,40000.0,3.0,2001.0,37834.53658366203,1.0,0.9254999756813048,0.0219625334314769,0.9303947687149048,0.0200620506569056
1e-06,5.4670276881241754e-05,0.005040042560412395,40000.0,4.0,2001.0,45545.598632097244,1.0,0.9322500228881836,0.0308947818475862,0.9303947687149048,0.0200620506569056
1e-06,7.819947567370542e-06,0.009192731175889278,40000.0,5.0,2001.0,53277.94569540024,1.0,0.9321250319480896,0.0386705879457585,0.9303947687149048,0.0200620506569056
1e-06,8.11691794339493e-05,0.0010302640573917668,40000.0,6.0,2001.0,60976.96339058876,1.0,0.924750030040741,0.0218968977495096,0.9278947710990906,0.0208223086113943
1.3860586524287947e-05,8.967950156759905e-05,0.0012754349113522235,40000.0,7.0,2001.0,68693.32077479362,1.0,0.9247499704360962,0.0219434282197617,0.9278947710990906,0.0208223086113943
0.01,7.629666136568013e-06,0.0009943916115442522,40000.0,8.0,2001.0,76107.83446836472,1.0,0.9241249561309814,0.0218798508073669,0.9276315569877625,0.0208936822021037
1e-06,1e-06,0.1,40000.0,9.0,2001.0,83628.72247672081,1.0,0.25,0.1299688843041658,0.9276315569877625,0.0208936822021037
0.01,0.0013746903711630747,0.00015113648892319139,40000.0,10.0,2001.0,91342.65085315704,1.0,0.9017500877380372,0.0282740460047498,0.9276315569877625,0.0208936822021037
0.01,0.01,0.0009694444954464961,40000.0,11.0,2001.0,98938.53881645203,1.0,0.9237500429153442,0.0218797064633108,0.9272369146347046,0.0209254127626895
0.004679965619116805,2.4415231675522605e-06,0.01337376014945696,40000.0,0.0,2001.0,7191.018184900284,2.0,0.9292500019073486,0.037353496455882,0.9347368478775024,0.0288807901069613
1e-06,0.008424264162555345,0.0001,40000.0,1.0,2001.0,22451.099419355392,2.0,0.8962500095367432,0.029928404266946,0.8976315855979919,0.0305825203289523
2.5389390202446225e-05,0.01,0.0001,40000.0,2.0,2001.0,30097.678231716156,2.0,0.8962500095367432,0.0299295943295583,0.8976315855979919,0.0305825203289523
0.0016211980692208284,0.0003734235952194251,0.0001,40000.0,3.0,2001.0,37559.34651851654,2.0,0.8962500095367432,0.0299249703800305,0.8976315855979919,0.0305763538024927
1e-06,1e-06,0.0001,40000.0,4.0,2001.0,45174.672360897064,2.0,0.8962500095367432,0.0299232530845329,0.897763192653656,0.0305733901482859
0.01,1e-06,0.0001,40000.0,5.0,2001.0,52829.03060221672,2.0,0.8960000276565552,0.029934244078584,0.897763192653656,0.0305733901482859
1e-06,1e-06,0.0001,40000.0,6.0,2001.0,60311.36637878418,2.0,0.8962500095367432,0.0299232530845329,0.897763192653656,0.0305733901482859
0.01,0.01,0.0001,40000.0,7.0,2001.0,67936.8513302803,2.0,0.8961249589920044,0.029940304717049,0.897763192653656,0.0305733901482859
1e-06,1e-06,0.0001,40000.0,8.0,2001.0,75419.18710684776,2.0,0.8962500095367432,0.0299232530845329,0.897763192653656,0.0305733901482859
1e-06,0.0002304174906882149,0.0001,40000.0,9.0,2001.0,82912.3411784172,2.0,0.8962500095367432,0.029923522543162,0.897763192653656,0.0305733901482859
0.00012482639173221587,1e-06,0.0001,40000.0,10.0,2001.0,90448.23555994034,2.0,0.8962500095367432,0.02992326233536,0.897763192653656,0.0305733901482859
1e-06,3.294637850125593e-05,0.0001,40000.0,11.0,2001.0,97963.12560939789,2.0,0.8962500095367432,0.0299230194976553,0.897763192653656,0.030573441077906
1.3690924723771312e-06,1.4026874356562238e-05,0.020832665132000876,40000.0,0.0,2001.0,7241.444927930832,3.0,0.9317499995231628,0.0476271284639351,0.9344736337661744,0.0350356505526896
0.0043704217449580165,0.01,0.0001,40000.0,1.0,2001.0,22381.22776699066,3.0,0.8961249589920044,0.0299333384614437,0.8976315855979919,0.030591733652216
0.01,0.0008836645965963628,0.0001,40000.0,2.0,2001.0,30114.988382816315,3.0,0.8960000276565552,0.029934765804559,0.8976315855979919,0.030591733652216
3.818375690894534e-05,3.9860919511629556e-06,0.0001,40000.0,3.0,2001.0,37519.24155783653,3.0,0.8962500095367432,0.0299231422087177,0.897763192653656,0.0305734550036294
1e-06,0.01,0.0001,40000.0,4.0,2001.0,45150.02392888069,3.0,0.8962500095367432,0.0299295603465288,0.897763192653656,0.0305734550036294
1e-06,1e-06,0.0001,40000.0,5.0,2001.0,52632.35970544815,3.0,0.8962500095367432,0.0299232530845329,0.897763192653656,0.0305734550036294
3.432949297563951e-05,0.00019932722655267585,0.00030444217395797106,40000.0,6.0,2001.0,60347.866396427155,3.0,0.9108749628067015,0.0259536791145801,0.9107894897460938,0.025613386614101
0.01,1e-06,0.0006359266826965712,40000.0,7.0,2001.0,67928.30699658394,3.0,0.9198750257492064,0.0225006264802068,0.921842098236084,0.0222168307381339
1e-06,0.01,0.0010440952583804155,40000.0,8.0,2001.0,75341.76123571396,3.0,0.9241249561309814,0.0218469683626899,0.9278947114944458,0.0207586668675618
0.01,1e-06,0.0011260657279787685,40000.0,9.0,2001.0,82963.75024843216,3.0,0.924500048160553,0.0219327690607169,0.9278947114944458,0.0207586668675618
