criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=3441_random_state=1001,3441,1001,2294.991828918457,0.9334956407546996,0.2364765117175899
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=3441_random_state=2001,3441,2001,1365.932561159134,0.9298458099365234,0.2449099776403849
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=3441_random_state=3001,3441,3001,1397.8888370990753,0.9290321469306946,0.2402457190643509
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=370_random_state=1001,370,1001,1410.3061740398407,0.8907685279846191,0.8244334572535764
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=370_random_state=2001,370,2001,1709.5402612686157,0.8781511187553406,0.8034961190867665
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=370_random_state=3001,370,3001,1422.0323297977448,0.8888897895812988,0.8096516666099792
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=3441_random_state=1001,3441,1001,1400.7949998378754,0.8692543506622314,0.9029647054058813
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=3441_random_state=2001,3441,2001,1401.4426350593567,0.8700616955757141,0.9022335066526324
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=3441_random_state=3001,3441,3001,1418.923124551773,0.8684130907058716,0.9007325109391876
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=370_random_state=1001,370,1001,1411.046965122223,0.8800374269485474,0.4199937777652113
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=370_random_state=2001,370,2001,1704.0741345882416,0.8649649024009705,0.4555863533052265
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=370_random_state=3001,370,3001,1417.5454165935516,0.8733405470848083,0.3903627669061521
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=3441_random_state=1001,3441,1001,1423.7425525188446,0.925809919834137,0.3027560488821197
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=3441_random_state=2001,3441,2001,1662.24871468544,0.9241328835487366,0.2988305027200923
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=3441_random_state=3001,3441,3001,1698.8805780410767,0.9248201847076416,0.2965010186887284
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=370_random_state=1001,370,1001,1655.3656375408173,0.8877399563789368,0.3923718439977089
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=370_random_state=2001,370,2001,1700.3632607460022,0.8782076239585876,0.4141920152620094
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=370_random_state=3001,370,3001,1403.381130695343,0.8842743635177612,0.3675887470734432
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=3441_random_state=1001,3441,1001,1363.6842856407166,0.9304420351982116,0.2592323933108426
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=3441_random_state=2001,3441,2001,1930.5920910835266,0.9282076954841614,0.2745386595868486
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=3441_random_state=3001,3441,3001,1364.2161214351654,0.9285028576850892,0.2682885743310063
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=370_random_state=1001,370,1001,1512.4988825321198,0.8945103287696838,0.3907651063019263
