criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=120000_random_state=1001,120000,1001,7212.510935783386,0.9285526275634766,0.0200875615431486
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=120000_random_state=2001,120000,2001,7240.377614736557,0.9293420910835266,0.0198625239472542
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=120000_random_state=3001,120000,3001,7240.5146317481995,0.9286842346191406,0.0198146493687588
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=40_random_state=1001,40,1001,15352.09099316597,0.6910526752471924,0.1379441723227501
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=40_random_state=2001,40,2001,4886.909513473511,0.7630263566970825,0.1007240195356701
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=40_random_state=3001,40,3001,4901.145444393158,0.6848684549331665,0.1223242870443745
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=400_random_state=1001,400,1001,7385.161277294159,0.8442105054855347,0.0589363585422306
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=400_random_state=2001,400,2001,7447.369502544403,0.870394766330719,0.0531062717853407
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=400_random_state=3001,400,3001,7317.71079325676,0.8511842489242554,0.0550868070922105
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=4000_random_state=1001,4000,1001,7473.945423841476,0.8943420648574829,0.0306307361652388
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=4000_random_state=2001,4000,2001,7621.906353235245,0.8930262923240662,0.03164875262711
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=4000_random_state=3001,4000,3001,7708.807834148407,0.8959211111068726,0.0311511191843371
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=40000_random_state=1001,40000,1001,7205.675448179245,0.8989473581314087,0.027894366252187
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=40000_random_state=2001,40000,2001,7151.864156007767,0.8976315855979919,0.0305901248297213
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=40000_random_state=3001,40000,3001,7163.766038417816,0.9009210467338562,0.0292932933039571
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=120000_random_state=1001,120000,1001,7273.863155603409,0.9001315832138062,0.0280453938819271
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=120000_random_state=2001,120000,2001,7418.808565616608,0.9003947377204895,0.0301966876605231
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=120000_random_state=3001,120000,3001,6876.314058303833,0.9000000357627869,0.0293698820912916
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=40_random_state=1001,40,1001,4891.734302043915,0.7294736504554749,0.2006284217458021
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=40_random_state=2001,40,2001,4931.885146379471,0.7778947353363037,0.1606845302840597
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=40_random_state=3001,40,3001,4897.137353420258,0.5493420958518982,0.3497036813905363
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=400_random_state=1001,400,1001,7199.1995408535,0.8715789318084717,0.0866445782445953
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=400_random_state=2001,400,2001,7476.690717458725,0.8731579184532166,0.0817933671144495
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=400_random_state=3001,400,3001,7389.574680089951,0.8448684215545654,0.1084917606300817
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=4000_random_state=1001,4000,1001,7541.9163110256195,0.8988158106803894,0.0632684234422202
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=4000_random_state=2001,4000,2001,7531.371466875076,0.9096053242683412,0.0534968140754905
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=4000_random_state=3001,4000,3001,7490.650839567184,0.25,0.1302388057426401
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=40000_random_state=1001,40000,1001,7095.091095924377,0.926578938961029,0.0240035957617587
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=40000_random_state=2001,40000,2001,7231.053678035736,0.9098684191703796,0.0261046800213424
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=40000_random_state=3001,40000,3001,7107.338162899017,0.9292105436325072,0.0234861805235758
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=120000_random_state=1001,120000,1001,7094.71990609169,0.25,0.1302393552190379
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=120000_random_state=2001,120000,2001,7070.024666786194,0.9038158059120178,0.0280968423829855
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=120000_random_state=3001,120000,3001,7094.126506328583,0.9173684120178224,0.0245395218321171
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=40_random_state=1001,40,1001,4949.193044185638,0.7926315069198608,0.0935889156804861
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=40_random_state=2001,40,2001,4845.504154920578,0.8289473652839661,0.0851078800335036
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=40_random_state=3001,40,3001,6126.442962169647,0.7443420886993408,0.1230263157120268
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=400_random_state=1001,400,1001,7632.505913257599,0.8722368478775024,0.0738431626633055
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=400_random_state=2001,400,2001,7259.487188816071,0.8728947043418884,0.0775697323525176
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=400_random_state=3001,400,3001,7384.90684056282,0.8752632141113281,0.0695509956559353
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=4000_random_state=1001,4000,1001,7599.410487651825,0.908684253692627,0.0536921791405429
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=4000_random_state=2001,4000,2001,7528.79682302475,0.9121053218841552,0.0531711039514285
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=4000_random_state=3001,4000,3001,7633.843204259872,0.9074999690055848,0.0552317373398277
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=40000_random_state=1001,40000,1001,7220.254891395569,0.9346052408218384,0.0290669572446035
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=40000_random_state=2001,40000,2001,7160.384783506393,0.9359210729599,0.0272347719377629
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=40000_random_state=3001,40000,3001,7188.09405708313,0.9350000023841858,0.0278796655103705
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=120000_random_state=1001,120000,1001,7009.269503593445,0.9473683834075928,0.0166539311019924
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=120000_random_state=2001,120000,2001,7119.728472709656,0.944999933242798,0.0165154481739246
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=120000_random_state=3001,120000,3001,7028.670055627823,0.944473683834076,0.0165224645413629
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=40_random_state=1001,40,1001,6290.918581724167,0.7599999904632568,0.1051385509183533
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=40_random_state=2001,40,2001,6288.113720417023,0.7794736623764038,0.1074357432342673
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=40_random_state=3001,40,3001,6338.706058979034,0.7035526633262634,0.132680843403857
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=400_random_state=1001,400,1001,7446.433248281479,0.8581578731536865,0.0852563573519307
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=400_random_state=2001,400,2001,7317.148976802826,0.8723684549331665,0.07001568588226
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=400_random_state=3001,400,3001,7202.90607714653,0.8730263113975525,0.0661664570669037
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=4000_random_state=1001,4000,1001,7635.342610836029,0.9015789031982422,0.0560909864116164
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=4000_random_state=2001,4000,2001,7580.335069894791,0.9081578850746156,0.0508893878613506
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=4000_random_state=3001,4000,3001,7601.949541807175,0.9003947377204895,0.0551879866476519
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=40000_random_state=1001,40000,1001,7172.918208122253,0.9282894134521484,0.0207486761948338
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=40000_random_state=2001,40000,2001,7268.9228365421295,0.9271052479743958,0.0208803402176617
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=40000_random_state=3001,40000,3001,7116.828854560852,0.9264473915100098,0.0207181045893383
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=120000_random_state=1001,120000,1001,7128.026929855347,0.9285526871681212,0.0200142171144436
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=120000_random_state=2001,120000,2001,7056.905567646027,0.9293420910835266,0.0197352285767709
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=120000_random_state=3001,120000,3001,7063.3732969760895,0.9290789365768432,0.0196898995587406
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=40_random_state=1001,40,1001,6455.262250423431,0.6939473152160645,0.1343066765681694
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=40_random_state=2001,40,2001,6500.97606921196,0.7669736742973328,0.0986585936362021
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=40_random_state=3001,40,3001,4850.0870451927185,0.6871052384376526,0.1198133582857094
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=400_random_state=1001,400,1001,7478.665968418121,0.8440789580345154,0.058819875370613
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=400_random_state=2001,400,2001,7393.613230228424,0.8709210753440857,0.0528840842600421
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=400_random_state=3001,400,3001,7631.49204492569,0.851578950881958,0.0547912850564247
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=4000_random_state=1001,4000,1001,7648.543889045715,0.8942105770111084,0.0306103887247215
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=4000_random_state=2001,4000,2001,7707.774529457092,0.8930262923240662,0.0316320393548199
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=4000_random_state=3001,4000,3001,7649.55140042305,0.8959211111068726,0.0311324089647907
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=40000_random_state=1001,40000,1001,7085.708804368973,0.8989473581314087,0.0278859099103628
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=40000_random_state=2001,40000,2001,7110.108139038086,0.8976315855979919,0.0305860232277528
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=40000_random_state=3001,40000,3001,7238.688286781311,0.9007894992828368,0.0292877035627239
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=120000_random_state=1001,120000,1001,7075.010166645051,0.9001315832138062,0.0280366779510912
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=120000_random_state=2001,120000,2001,7163.198333978653,0.9002631306648254,0.0301907405340553
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=120000_random_state=3001,120000,3001,7170.663452386856,0.8998684287071228,0.029364750618115
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=40_random_state=1001,40,1001,4859.662105083466,0.8297368288040161,0.0890452285771453
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=40_random_state=2001,40,2001,4892.8607568740845,0.8469736576080322,0.0852850623557491
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=40_random_state=3001,40,3001,4886.792008399963,0.7181578874588013,0.2613948402436157
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=400_random_state=1001,400,1001,7249.651571989059,0.8023684024810791,0.1866211141371413
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=400_random_state=2001,400,2001,7383.97150683403,0.8789473176002502,0.0847487245475579
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=400_random_state=3001,400,3001,7442.661390542984,0.8721052408218384,0.0884091433068619
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=4000_random_state=1001,4000,1001,7307.964463233948,0.8707894682884216,0.0975508534656738
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=4000_random_state=2001,4000,2001,7638.506601333618,0.8778946995735168,0.0639765032984953
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=4000_random_state=3001,4000,3001,7722.719473600388,0.9082894325256348,0.065594435053581
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=40000_random_state=1001,40000,1001,7236.353900194168,0.9122368097305298,0.0277149258428375
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=40000_random_state=2001,40000,2001,7116.570210456848,0.25,0.1302385882484284
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=40000_random_state=3001,40000,3001,7179.423593044281,0.9040789604187012,0.0273707983602377
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=120000_random_state=1001,120000,1001,7179.434712648392,0.9042105674743652,0.0268397841582957
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=120000_random_state=2001,120000,2001,7189.849070310593,0.910131573677063,0.0250946719062171
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=120000_random_state=3001,120000,3001,7205.086834430695,0.9159210324287416,0.0239119138067441
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=40_random_state=1001,40,1001,4899.444333553314,0.7678947448730469,0.1103175575443004
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=40_random_state=2001,40,2001,4938.606819629669,0.8142105340957642,0.093188573931785
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=40_random_state=3001,40,3001,4902.626845359802,0.6938157677650452,0.1595178323180268
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=400_random_state=1001,400,1001,7316.3096623420715,0.8698684573173523,0.0811991451945351
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=400_random_state=2001,400,2001,7208.607598781586,0.878815770149231,0.0849290041816704
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=400_random_state=3001,400,3001,7478.132914066315,0.8782894611358643,0.0749252179830977
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=4000_random_state=1001,4000,1001,7622.798630475998,0.9074999690055848,0.0630700680967459
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=4000_random_state=2001,4000,2001,7633.813837766647,0.9138158559799194,0.0622227861703624
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=4000_random_state=3001,4000,3001,7582.495518922806,0.9080262780189514,0.0637230642163568
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=40000_random_state=1001,40000,1001,7408.215031385422,0.9363157749176024,0.0306269296720443
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=40000_random_state=2001,40000,2001,7334.455593824387,0.9356578588485718,0.0283153357717903
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=40000_random_state=3001,40000,3001,7211.626724481583,0.9350000619888306,0.0296205907030028
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=120000_random_state=1001,120000,1001,7244.379527568817,0.9456579089164734,0.0166354908037158
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=120000_random_state=2001,120000,2001,7241.914885520935,0.946052610874176,0.0163995418277887
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=120000_random_state=3001,120000,3001,7277.459787368774,0.9431579113006592,0.0166161778210172
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=40_random_state=1001,40,1001,4935.594182014465,0.7431579232215881,0.1298546513268037
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=40_random_state=2001,40,2001,4854.471247911453,0.7784210443496704,0.1218233959866982
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=40_random_state=3001,40,3001,4849.555153846741,0.6957894563674927,0.1547205798720059
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=400_random_state=1001,400,1001,7395.6212368011475,0.855526328086853,0.0989649857151763
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=400_random_state=2001,400,2001,7632.527957677841,0.8722369074821472,0.0799855161919319
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=400_random_state=3001,400,3001,7262.377841949463,0.8714473247528076,0.0759932417335413
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=4000_random_state=1001,4000,1001,7701.409915924072,0.9005263447761536,0.0598065894089258
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=4000_random_state=2001,4000,2001,7618.66197013855,0.907105267047882,0.0541757190386966
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=4000_random_state=3001,4000,3001,7709.647248268127,0.8997368812561035,0.0591734146427916
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=40000_random_state=1001,40000,1001,7155.022498846054,0.9276315569877625,0.0207382093895667
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=40000_random_state=2001,40000,2001,7164.954447746277,0.9268420934677124,0.0208542911783105
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=40000_random_state=3001,40000,3001,7104.114356040955,0.9260526895523072,0.0207399699395816
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=120000_random_state=1001,120000,1001,7418.676969528198,0.9278947114944458,0.0199933907801383
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=120000_random_state=2001,120000,2001,6873.651839494705,0.92960524559021,0.019761081368932
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=120000_random_state=3001,120000,3001,7008.245756387711,0.9289473295211792,0.0197192149996561
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=40_random_state=1001,40,1001,4857.535567998886,0.6928947567939758,0.1369456110580972
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=40_random_state=2001,40,2001,6114.570992946625,0.7664473652839661,0.1001882600843122
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=40_random_state=3001,40,3001,4892.223825454712,0.6869736909866333,0.1218122584255117
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=400_random_state=1001,400,1001,7390.85045170784,0.8442105054855347,0.0590077468968535
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=400_random_state=2001,400,2001,7447.43216252327,0.8705263137817383,0.0531627905150679
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=400_random_state=3001,400,3001,7315.2679398059845,0.8511842489242554,0.0550561791908388
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=4000_random_state=1001,4000,1001,7544.686007022858,0.8942105770111084,0.0306151820778062
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=4000_random_state=2001,4000,2001,7532.133179426193,0.8930262923240662,0.0316377318758321
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=4000_random_state=3001,4000,3001,7592.7296414375305,0.8959211111068726,0.0311430888328897
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=40000_random_state=1001,40000,1001,7241.066787958145,0.899078905582428,0.0278855559161227
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=40000_random_state=2001,40000,2001,7107.848611354828,0.8976315855979919,0.0305760328505972
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=40000_random_state=3001,40000,3001,7223.574370145798,0.9007894992828368,0.029284922823702
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=120000_random_state=1001,120000,1001,7077.383685588837,0.9001315832138062,0.0280344646404448
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=120000_random_state=2001,120000,2001,7027.296703577042,0.9002631306648254,0.030183669976694
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=120000_random_state=3001,120000,3001,7104.576133012772,0.9001315832138062,0.0293612763854233
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=40_random_state=1001,40,1001,4895.852616071701,0.8122368454933167,0.1018052935708117
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=40_random_state=2001,40,2001,4898.420758724213,0.8397368788719177,0.0809915211473248
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=40_random_state=3001,40,3001,4932.328554868698,0.6238157749176025,0.3582244873674291
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=400_random_state=1001,400,1001,7206.33637046814,0.8277631402015686,0.1633735759951491
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=400_random_state=2001,400,2001,7474.316542625427,0.8806579113006592,0.0912318141092883
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=400_random_state=3001,400,3001,7393.115428686142,0.8719737529754639,0.1040302544906551
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=4000_random_state=1001,4000,1001,7494.86777472496,0.9039473533630372,0.067483937188165
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=4000_random_state=2001,4000,2001,7519.02269244194,0.9027631282806396,0.072580822328005
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=4000_random_state=3001,4000,3001,7623.124998807907,0.8746052980422974,0.0830995866737028
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=40000_random_state=1001,40000,1001,7152.241539955139,0.9034210443496704,0.0276121559910672
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=40000_random_state=2001,40000,2001,7178.905508756638,0.9006578922271729,0.0283182465620829
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=40000_random_state=3001,40000,3001,7162.730018854141,0.7047368288040161,0.0526796584478334
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=120000_random_state=1001,120000,1001,7100.95686006546,0.9396052360534668,0.0173415246699618
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=120000_random_state=2001,120000,2001,7103.408744573593,0.25,0.1302408336338244
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=120000_random_state=3001,120000,3001,7122.21453332901,0.9025000333786012,0.0280920400245017
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=40_random_state=1001,40,1001,4904.834476232529,0.7526315450668335,0.1329019962486467
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=40_random_state=2001,40,2001,4936.734422683716,0.809210479259491,0.1016416632614441
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=40_random_state=3001,40,3001,6277.137809991837,0.6918420791625977,0.1745752333908487
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=400_random_state=1001,400,1001,7633.36200428009,0.8707894682884216,0.090641100087975
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=400_random_state=2001,400,2001,7266.8843376636505,0.8780263066291809,0.0932295620632833
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=400_random_state=3001,400,3001,7387.797851800919,0.8744736909866333,0.0835492891587905
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=4000_random_state=1001,4000,1001,7637.946098089218,0.9097368121147156,0.0705044972671933
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=4000_random_state=2001,4000,2001,7577.620936393738,0.9135525822639464,0.0714872993399024
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=4000_random_state=3001,4000,3001,7602.468044042587,0.9092105031013488,0.073929048986553
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=40000_random_state=1001,40000,1001,7271.920290470123,0.9353947639465332,0.0305497078528807
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=40000_random_state=2001,40000,2001,7115.021460771561,0.9344736337661744,0.0311638426661106
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=40000_random_state=3001,40000,3001,7088.124146223068,0.9332894682884216,0.0298991165640549
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=120000_random_state=1001,120000,1001,7058.585905313492,0.9464473724365234,0.0170571327138704
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=120000_random_state=2001,120000,2001,7155.093280553818,0.9463157653808594,0.0164219646201787
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=120000_random_state=3001,120000,3001,7066.383981227875,0.9430263042449952,0.0165902634062436
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=40_random_state=1001,40,1001,6282.337406635284,0.742236852645874,0.1339006269801604
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=40_random_state=2001,40,2001,6328.0987186431885,0.7793420553207397,0.1244001634889527
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=40_random_state=3001,40,3001,6419.000560760498,0.6948684453964233,0.1575795946466294
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=400_random_state=1001,400,1001,7444.782683134079,0.8544737100601196,0.1009008715796822
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=400_random_state=2001,400,2001,7316.649647951126,0.8727631568908691,0.0816513830367291
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=400_random_state=3001,400,3001,7201.115320444107,0.8706578612327576,0.077603678146165
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=4000_random_state=1001,4000,1001,7315.938508749008,0.9013158082962036,0.0600698287120949
