alpha,beta,lr_0,n,n_iter,random_state,runtime,seed,val_acc,val_nll,test_acc,test_nll
0.0043704217449580165,0.01,0.0001,10000.0,1.0,1001.0,5977.281783103943,3.0,0.8090000152587891,0.8339413557052613,0.9520999193191528,0.2363408018112182
1.0588704378756652e-06,1.2388094911351036e-06,0.012291374325613386,10000.0,2.0,1001.0,7959.126791715622,3.0,0.940500020980835,0.2497715003490448,0.9520999193191528,0.2363408018112182
1.4153324830295872e-05,1e-06,0.1,10000.0,3.0,1001.0,9938.288915157318,3.0,0.9295000433921814,0.3632770562171936,0.9520999193191528,0.2363408018112182
1e-06,0.01,0.002854245047670881,10000.0,4.0,1001.0,11913.136807441711,3.0,0.9334999918937684,0.2166011018753051,0.9423999786376952,0.2018586114883423
1.104703781344019e-06,8.672536951365511e-05,0.0001,10000.0,5.0,1001.0,14035.09435915947,3.0,0.8075000047683716,0.8338917088508605,0.9423999786376952,0.2018586114883423
1e-06,0.01,0.011024568388120343,10000.0,6.0,1001.0,16086.951723575592,3.0,0.9440000653266908,0.1894610335826873,0.9487000107765198,0.1774063639640808
0.01,0.01,0.009148441880064376,10000.0,7.0,1001.0,18339.202333450317,3.0,0.9339998960494996,0.2189867308139801,0.9487000107765198,0.1774063639640808
1e-06,0.01,0.008482533041481144,10000.0,8.0,1001.0,20349.2656750679,3.0,0.9399999976158142,0.1946665921211242,0.9487000107765198,0.1774063639640808
1e-06,0.01,0.008047133887446737,10000.0,9.0,1001.0,22341.026940584183,3.0,0.940500020980835,0.1922554907798767,0.9487000107765198,0.1774063639640808
1e-06,0.01,0.023700295402938207,10000.0,10.0,1001.0,24474.96550154686,3.0,0.9484999775886536,0.1653066320419312,0.9524000287055968,0.1632031183958053
0.01,0.01,0.03339054831678569,10000.0,11.0,1001.0,26383.881412267685,3.0,0.9409999847412108,0.1917883157730102,0.9524000287055968,0.1632031183958053
8.099114510269596e-05,0.0008445374360730293,0.0001488233620888951,10000.0,0.0,1001.0,1947.9639253616333,4.0,0.8539999723434448,0.5809492187499999,0.8449000120162964,0.5803345236778257
0.01,1e-06,0.1,10000.0,1.0,1001.0,6257.074051618576,4.0,0.9380000233650208,0.2240500888824463,0.9454999566078186,0.2042917429447174
0.01,1.32352089447707e-05,0.1,10000.0,2.0,1001.0,8006.326522111893,4.0,0.9454999566078186,0.2112942974567413,0.9513000249862672,0.1872546744108199
0.0022461894774739705,0.003004860846453185,0.1,10000.0,3.0,1001.0,10050.381623744965,4.0,0.9555000066757202,0.1471004350185394,0.9535001516342164,0.1531499235153198
5.7890582139950085e-05,0.01,0.1,10000.0,4.0,1001.0,11977.971225738525,4.0,0.9430000185966492,0.1763056097030639,0.9535001516342164,0.1531499235153198
0.000927968039864846,0.01,0.028734198771173693,10000.0,5.0,1001.0,14096.69286441803,4.0,0.9530000686645508,0.1601243817806244,0.9535001516342164,0.1531499235153198
0.0007633155317427364,0.01,0.0905902913979244,10000.0,6.0,1001.0,16100.070968389511,4.0,0.95250004529953,0.1558163502216339,0.9535001516342164,0.1531499235153198
0.01,0.01,0.05406443601149061,10000.0,7.0,1001.0,18344.18351817131,4.0,0.9409999251365662,0.1930102880001068,0.9535001516342164,0.1531499235153198
0.00021264778393707462,6.326520903312492e-06,0.05671201241531454,10000.0,8.0,1001.0,20319.402415513992,4.0,0.9399999380111694,0.2667824363708496,0.9535001516342164,0.1531499235153198
0.0007150805623010399,0.01,0.1,10000.0,9.0,1001.0,22290.504768371582,4.0,0.95250004529953,0.1458032140731811,0.954200029373169,0.1450876242399215
0.0008112184388913943,0.01,0.011424274036674675,10000.0,10.0,1001.0,24281.516503095627,4.0,0.9399999976158142,0.2049580514430999,0.954200029373169,0.1450876242399215
0.0006827098004175054,0.01,0.1,10000.0,11.0,1001.0,26390.912493228912,4.0,0.950499951839447,0.1565224899053573,0.954200029373169,0.1450876242399215
0.00758947976208385,0.0006780776932355295,0.0023886297077207034,10000.0,0.0,2001.0,2224.457265853882,0.0,0.9300000071525574,0.2539767160415649,0.9404001235961914,0.2091343608856201
1.1021585497520294e-06,1e-06,0.1,10000.0,1.0,2001.0,6139.449706315994,0.0,0.9265000224113464,0.3970583767890929,0.9404001235961914,0.2091343608856201
0.003483897870238417,0.001489384153895965,0.0006391698974492647,10000.0,2.0,2001.0,8221.781975746155,0.0,0.9270000457763672,0.2264303395748138,0.9293999075889589,0.2132134566545486
0.0002062571545395909,0.01,0.0005131657184232008,10000.0,3.0,2001.0,10184.59762763977,0.0,0.9174998998641968,0.2544023809432983,0.9293999075889589,0.2132134566545486
0.01,0.00027605659820604725,0.0001,10000.0,4.0,2001.0,12144.274648666382,0.0,0.7994999885559082,0.8501533617973326,0.9293999075889589,0.2132134566545486
5.170077339354445e-05,0.01,0.0011402198217290577,10000.0,5.0,2001.0,13811.277420043945,0.0,0.9335000514984132,0.2131873213052749,0.9384000301361084,0.1894881399393081
3.132974520185465e-06,3.022131276304717e-06,0.0010736798945788634,10000.0,6.0,2001.0,15770.079527378082,0.0,0.93149995803833,0.2207429198026657,0.9384000301361084,0.1894881399393081
1e-06,0.01,0.012732920094949236,10000.0,7.0,2001.0,18156.35460138321,0.0,0.9399999380111694,0.206863972067833,0.9495000243186952,0.1812943612575531
0.01,1e-06,0.011991949610070333,10000.0,8.0,2001.0,20142.919367074966,0.0,0.934499979019165,0.2477487090826035,0.9495000243186952,0.1812943612575531
1e-06,0.01,0.0070603617285264165,10000.0,9.0,2001.0,22145.48955130577,0.0,0.937999963760376,0.2170832335948944,0.9495000243186952,0.1812943612575531
0.008765556455636382,0.0010089404330709364,0.08603270237828373,10000.0,10.0,2001.0,23862.837982177734,0.0,0.9499999284744264,0.1841945639848709,0.9479999542236328,0.1888411842823029
1.9757299110886766e-05,0.0009661583313373156,0.0007163996219804208,10000.0,11.0,2001.0,25815.293665885925,0.0,0.9289999008178712,0.2212790011167525,0.9479999542236328,0.1888411842823029
1.7547413041177135e-06,7.91075667332751e-06,0.0005043796336040412,10000.0,0.0,2001.0,1967.959988117218,1.0,0.9199999570846558,0.2497418526411056,0.9222000241279602,0.2377409203052521
0.0034424767798646888,0.01,0.06409990349943775,10000.0,1.0,2001.0,6231.587735176086,1.0,0.9489999413490297,0.1699025120735168,0.9509999752044678,0.1659896779775619
0.00846340056570318,0.005512774888362328,0.0107420899738269,10000.0,2.0,2001.0,8199.399369478226,1.0,0.9334999322891236,0.2357913801670074,0.9509999752044678,0.1659896779775619
0.0006235494289308306,0.01,0.1,10000.0,3.0,2001.0,10155.132189035416,1.0,0.946999967098236,0.1880287202596664,0.9509999752044678,0.1659896779775619
0.01,0.00207805309617695,0.06604534182443568,10000.0,4.0,2001.0,12125.14091181755,1.0,0.9430000185966492,0.1962111936807632,0.9509999752044678,0.1659896779775619
0.0005876893637596886,0.01,0.045290856560592174,10000.0,5.0,2001.0,14046.318945884705,1.0,0.9445000290870668,0.182700648188591,0.9509999752044678,0.1659896779775619
1e-06,1e-06,0.1,10000.0,6.0,2001.0,16053.940443754196,1.0,0.921000063419342,0.4088909413814545,0.9509999752044678,0.1659896779775619
1e-06,0.004208174817239132,0.0001,10000.0,7.0,2001.0,18021.951532125473,1.0,0.800000011920929,0.8540363507270813,0.9509999752044678,0.1659896779775619
0.01,1e-06,0.00012355510571709672,10000.0,8.0,2001.0,19942.82226729393,1.0,0.8199999332427979,0.7110106434822083,0.9509999752044678,0.1659896779775619
0.0012985181499632114,0.0015409677516731847,0.1,10000.0,9.0,2001.0,21952.304210424423,1.0,0.946999967098236,0.1803867164850235,0.9509999752044678,0.1659896779775619
5.767637806617102e-06,5.327241627174797e-05,0.01693284173611674,10000.0,10.0,2001.0,24013.705134391785,1.0,0.9395000338554382,0.2747109422683715,0.9509999752044678,0.1659896779775619
1e-06,1e-06,0.0001,10000.0,11.0,2001.0,26013.50329375267,1.0,0.8004999756813049,0.8523373646736147,0.9509999752044678,0.1659896779775619
0.004679965619116805,2.4415231675522605e-06,0.01337376014945696,10000.0,0.0,2001.0,2033.3426942825317,2.0,0.9395000338554382,0.2352459293603897,0.9459999799728394,0.2120827906250953
1e-06,0.008424264162555345,0.0001,10000.0,1.0,2001.0,5948.710174322128,2.0,0.7990000247955322,0.852154342651367,0.9459999799728394,0.2120827906250953
0.00805626529275915,1.1132934987825258e-06,0.08001228720889765,10000.0,2.0,2001.0,8282.003245592117,2.0,0.9430000185966492,0.2270780537128449,0.9483000636100768,0.2053317012310028
0.01,0.00018871901508072723,0.1,10000.0,3.0,2001.0,9868.629293680191,2.0,0.9455000162124634,0.2011600052118301,0.948699951171875,0.1974959863901139
0.01,0.01,0.0001,10000.0,4.0,2001.0,11855.348328828812,2.0,0.7979999780654907,0.8550991525650024,0.948699951171875,0.1974959863901139
1e-06,0.01,0.04109040084490502,10000.0,5.0,2001.0,14301.700335264206,2.0,0.9415000081062316,0.1967547582387924,0.9506000876426696,0.1781490297317505
0.01,0.01,0.04126384058049596,10000.0,6.0,2001.0,16289.762593984604,2.0,0.9390000104904176,0.204796195268631,0.9506000876426696,0.1781490297317505
1e-06,0.01,0.1,10000.0,7.0,2001.0,18291.86085009575,2.0,0.928999960422516,0.2363026027679443,0.9506000876426696,0.1781490297317505
0.01,0.01,0.03763922046507904,10000.0,8.0,2001.0,20248.675178527832,2.0,0.9399999976158142,0.1972566705942153,0.9506000876426696,0.1781490297317505
0.01,0.00017320668666593366,0.038293957872137116,10000.0,9.0,2001.0,22239.67855668068,2.0,0.9425000548362732,0.2175844259262085,0.9506000876426696,0.1781490297317505
1e-06,1e-06,0.03801904345331531,10000.0,10.0,2001.0,24199.62865138054,2.0,0.9345000386238098,0.325373064160347,0.9506000876426696,0.1781490297317505
1e-06,0.01,0.009679303311258335,10000.0,11.0,2001.0,26379.588149547577,2.0,0.9365000128746032,0.2109179918766022,0.9506000876426696,0.1781490297317505
1.3690924723771312e-06,1.4026874356562238e-05,0.020832665132000876,10000.0,0.0,2001.0,2018.297087430954,3.0,0.9465000629425048,0.249594290971756,0.9508000016212464,0.2398659247875213
0.0043704217449580165,0.01,0.0001,10000.0,1.0,2001.0,6174.177397012711,3.0,0.8005000352859497,0.8459511904716491,0.9508000016212464,0.2398659247875213
1.0588704378755872e-06,1.2388094911350733e-06,0.01229137432561365,10000.0,2.0,2001.0,8248.324189186096,3.0,0.9430000185966492,0.2379790921211243,0.9478999972343444,0.2447929422855378
1e-06,0.0014568041732568988,0.0006361679743039323,10000.0,3.0,2001.0,10182.014808177948,3.0,0.9234999418258668,0.2344288365840912,0.930400013923645,0.2135949805736542
3.6785937659475194e-06,1e-06,0.0001,10000.0,4.0,2001.0,12344.024981975555,3.0,0.7994999885559082,0.8502630419731141,0.930400013923645,0.2135949805736542
1e-06,0.01,0.05040256922976131,10000.0,5.0,2001.0,14439.729088783264,3.0,0.9375,0.1971091414690017,0.9513999819755554,0.1723671326875687
1.1072946658203597e-06,0.01,0.1,10000.0,6.0,2001.0,16675.388979673386,3.0,0.9300000071525574,0.2345782295465469,0.9513999819755554,0.1723671326875687
1e-06,0.01,0.008019021420835645,10000.0,7.0,2001.0,18944.841801404953,3.0,0.9390000104904176,0.2092046033143997,0.9513999819755554,0.1723671326875687
0.00014779388165080552,1.473903937767766e-05,0.008214694677303104,10000.0,8.0,2001.0,20868.546142339706,3.0,0.9425000548362732,0.2435555779933929,0.9513999819755554,0.1723671326875687
4.3558947279543244e-05,1e-06,0.05542240626415171,10000.0,9.0,2001.0,22810.0507209301,3.0,0.9350000023841858,0.3650937857627868,0.9513999819755554,0.1723671326875687
1e-06,6.052080692690845e-06,0.1,10000.0,10.0,2001.0,24766.702813386917,3.0,0.9290000200271606,0.3910627207756042,0.9513999819755554,0.1723671326875687
1e-06,0.0006161780260291567,0.001663638820031436,10000.0,11.0,2001.0,26846.920444965363,3.0,0.9320000410079956,0.2367771849632263,0.9513999819755554,0.1723671326875687
8.099114510269596e-05,0.0008445374360730293,0.0001488233620888951,10000.0,0.0,2001.0,2012.4256615638733,4.0,0.8359999656677246,0.6140836715698241,0.854400098323822,0.595674737262726
0.01,1e-06,0.1,10000.0,1.0,2001.0,6074.376663446426,4.0,0.9419999718666076,0.2084108551740646,0.948599934577942,0.1990302928209305
0.01,1.323520894477032e-05,0.1,10000.0,2.0,2001.0,8041.501841068268,4.0,0.9455000162124634,0.2255757112503051,0.948599934577942,0.1990302928209305
0.0019840020868925837,1e-06,0.1,10000.0,3.0,2001.0,10035.353158712387,4.0,0.9480000138282776,0.245855030298233,0.948599934577942,0.1990302928209305
0.01,1e-06,0.019868810418871678,10000.0,4.0,2001.0,11954.702082395554,4.0,0.9395000338554382,0.2176758307218551,0.948599934577942,0.1990302928209305
1e-06,1e-06,0.1,10000.0,5.0,2001.0,13962.323580265045,4.0,0.921000063419342,0.4088909413814545,0.948599934577942,0.1990302928209305
0.01,0.01,0.02751810883454767,10000.0,6.0,2001.0,16220.27929353714,4.0,0.94350004196167,0.1904519193172454,0.9435999989509584,0.1898222713947295
5.2606479064533944e-05,0.01,0.010076770519737512,10000.0,7.0,2001.0,18249.216361522675,4.0,0.9424999952316284,0.204828425168991,0.9435999989509584,0.1898222713947295
0.01,0.01,0.00746365083982628,10000.0,8.0,2001.0,20152.47696828842,4.0,0.9334999322891236,0.2358981883525849,0.9435999989509584,0.1898222713947295
0.0013949680577371836,0.01,0.021424673036393404,10000.0,9.0,2001.0,22116.966730833054,4.0,0.944999933242798,0.1955213046073913,0.9435999989509584,0.1898222713947295
0.01,0.01,0.031212666994930326,10000.0,10.0,2001.0,24093.604375362396,4.0,0.9430000185966492,0.2005509103536605,0.9435999989509584,0.1898222713947295
1e-06,1e-06,0.005389026087299887,10000.0,11.0,2001.0,26197.94317126274,4.0,0.9359999895095824,0.2441677660942078,0.9435999989509584,0.1898222713947295
0.00758947976208385,0.0006780776932355295,0.0023886297077207034,10000.0,0.0,3001.0,1937.0137965679169,0.0,0.9384999871253968,0.2226751573085784,0.9412000179290771,0.2033385659217834
1.1021585497520294e-06,1e-06,0.1,10000.0,1.0,3001.0,5939.261867284775,0.0,0.9304999709129332,0.3727729229927063,0.9412000179290771,0.2033385659217834
0.0026613196782592588,0.0014661920469433258,0.0006590522709357697,10000.0,2.0,3001.0,7905.605883836746,0.0,0.9255000352859496,0.2280369231700897,0.9412000179290771,0.2033385659217834
0.01,0.01,0.04306407613478555,10000.0,3.0,3001.0,9846.632250785828,0.0,0.9484999775886536,0.1664195727109909,0.9489999413490297,0.174392756986618
0.0003353824224952241,0.01,0.1,10000.0,4.0,3001.0,11828.641858816147,0.0,0.9539999961853028,0.1671343303918838,0.9489999413490297,0.174392756986618
1e-06,0.01,0.03202644530142526,10000.0,5.0,3001.0,13810.40192580223,0.0,0.9540000557899476,0.1755941543579101,0.9489999413490297,0.174392756986618
0.01,0.01,0.1,10000.0,6.0,3001.0,15909.464899539948,0.0,0.9540000557899476,0.1579377770423889,0.9488999843597412,0.1651309026241303
0.01,0.0034247207930480695,0.1,10000.0,7.0,3001.0,18214.8006439209,0.0,0.9524999856948853,0.1652633752822876,0.9488999843597412,0.1651309026241303
0.01,0.01,0.1,10000.0,8.0,3001.0,20204.116493463516,0.0,0.9540000557899476,0.1579377770423889,0.9488999843597412,0.1651309026241303
0.01,0.01,0.1,10000.0,9.0,3001.0,22193.432343006134,0.0,0.9540000557899476,0.1579377770423889,0.9488999843597412,0.1651309026241303
0.01,0.01,0.1,10000.0,10.0,3001.0,24182.748192548752,0.0,0.9540000557899476,0.1579377770423889,0.9488999843597412,0.1651309026241303
1e-06,0.0022163581759289015,0.1,10000.0,11.0,3001.0,26245.323036670685,0.0,0.9350000619888306,0.2312581412792205,0.9488999843597412,0.1651309026241303
1.7547413041177135e-06,7.91075667332751e-06,0.0005043796336040412,10000.0,0.0,3001.0,2016.1410501003265,1.0,0.9174999594688416,0.2497678637504577,0.9185000061988832,0.2447457927227019
0.0034424767798646888,0.01,0.06409990349943775,10000.0,1.0,3001.0,5918.969663619995,1.0,0.9574999809265136,0.1536727851629257,0.9541000127792358,0.1572499228477478
0.008463400565624425,0.005512774888249399,0.010742089974026958,10000.0,2.0,3001.0,8011.241853713989,1.0,0.9394999742507936,0.2042407960891724,0.9541000127792358,0.1572499228477478
0.0004041084002253422,0.01,0.1,10000.0,3.0,3001.0,9956.122558832169,1.0,0.9490000605583192,0.1789831471443176,0.9541000127792358,0.1572499228477478
0.01,0.0027093939516151465,0.08016099627880066,10000.0,4.0,3001.0,11957.996342420578,1.0,0.9514999389648438,0.1691558661460876,0.9541000127792358,0.1572499228477478
0.000753461950800725,0.01,0.041076698323058186,10000.0,5.0,3001.0,13937.34936761856,1.0,0.9565000534057616,0.1566862133741378,0.9541000127792358,0.1572499228477478
0.01,0.01,0.04674973345928344,10000.0,6.0,3001.0,15921.171800136566,1.0,0.9500000476837158,0.1768609807491302,0.9541000127792358,0.1572499228477478
0.0018256294046281362,0.00022101852110066546,0.05778943477380951,10000.0,7.0,3001.0,17917.41656255722,1.0,0.9555000066757202,0.1763065400123596,0.9541000127792358,0.1572499228477478
0.001913464189898181,0.01,0.0617054142952804,10000.0,8.0,3001.0,19929.304749965668,1.0,0.9559999704360962,0.1536823005676269,0.9541000127792358,0.1572499228477478
0.0018528806936099942,0.01,0.05510606444973784,10000.0,9.0,3001.0,22113.09183740616,1.0,0.9535000324249268,0.1537028803825378,0.9541000127792358,0.1572499228477478
0.0002946950702940944,0.01,0.0077329239477502785,10000.0,10.0,3001.0,24039.271983861923,1.0,0.940000057220459,0.1895313173532486,0.9541000127792358,0.1572499228477478
0.002951032552963199,0.01,0.1,10000.0,11.0,3001.0,26227.860461235046,1.0,0.959500014781952,0.1517335457801819,0.9535999894142152,0.149015209197998
0.004679965619116805,2.4415231675522605e-06,0.01337376014945696,10000.0,0.0,3001.0,1957.4964716434479,2.0,0.9419999718666076,0.2227688839435577,0.9462000131607056,0.2122307502269745
1e-06,0.008424264162555345,0.0001,10000.0,1.0,3001.0,6060.743335008621,2.0,0.7999999523162842,0.8435874590873719,0.9462000131607056,0.2122307502269745
0.008056265290792708,1.1132934988913844e-06,0.08001228720026637,10000.0,2.0,3001.0,8006.258399009705,2.0,0.9455000162124634,0.2086788665056229,0.948300004005432,0.2023254199028015
0.01,0.00019434822990427813,0.1,10000.0,3.0,3001.0,9991.579173088074,2.0,0.9474999904632568,0.1876554276943207,0.9499000906944276,0.1943295352458954
0.01,0.01,0.0001,10000.0,4.0,3001.0,12005.776089191437,2.0,0.796500027179718,0.8461321172714233,0.9499000906944276,0.1943295352458954
1e-06,0.01,0.042790645934630486,10000.0,5.0,3001.0,14424.285644054413,2.0,0.9475000500679016,0.1852647111415863,0.9515000581741332,0.1638242019414902
0.01,0.01,0.042247805241727825,10000.0,6.0,3001.0,15901.314209222794,2.0,0.9440000653266908,0.1724563539028168,0.9465999603271484,0.1758408399820327
0.01,0.01,0.04542470273780592,10000.0,7.0,3001.0,18063.559431791306,2.0,0.94650000333786,0.1703677315711975,0.9478000998497008,0.172034205532074
0.01,0.01,0.05021809383477604,10000.0,8.0,3001.0,19930.828332662582,2.0,0.9439999461174012,0.1676468983888626,0.9498000144958496,0.1699280250072479
0.01,0.01,0.1,10000.0,9.0,3001.0,21974.38114309311,2.0,0.9540000557899476,0.1579377770423889,0.9488999843597412,0.1651309026241303
0.01,0.01,0.1,10000.0,10.0,3001.0,23963.696992635727,2.0,0.9540000557899476,0.1579377770423889,0.9488999843597412,0.1651309026241303
0.01,0.01,0.1,10000.0,11.0,3001.0,25953.012842178345,2.0,0.9540000557899476,0.1579377770423889,0.9488999843597412,0.1651309026241303
1.3690924723771312e-06,1.4026874356562238e-05,0.020832665132000876,10000.0,0.0,3001.0,2132.53315615654,3.0,0.949999988079071,0.2415982713699341,0.9524000287055968,0.2229428399562836
0.0043704217449580165,0.01,0.0001,10000.0,1.0,3001.0,6095.849968910217,3.0,0.7990000247955322,0.8437627444267272,0.9524000287055968,0.2229428399562836
1.0588704378756285e-06,1.238809491135096e-06,0.012291374325613513,10000.0,2.0,3001.0,7921.556275844574,3.0,0.9475000500679016,0.2363919918537139,0.951599895954132,0.2172875568866729
1e-06,0.004436418046703167,0.0007759755209092573,10000.0,3.0,3001.0,10119.84631729126,3.0,0.9320000410079956,0.2112129709720611,0.9312000274658204,0.2058260579109191
3.994626286079353e-06,1e-06,0.0001,10000.0,4.0,3001.0,12009.780541419983,3.0,0.796999990940094,0.8447488927841186,0.9312000274658204,0.2058260579109191
1e-06,0.005528036665121962,0.0038705509749252702,10000.0,5.0,3001.0,13748.25077009201,3.0,0.9419999122619628,0.1931010093688965,0.9466000199317932,0.188961171913147
1e-06,0.01,0.1,10000.0,6.0,3001.0,15735.696742296219,3.0,0.9389999508857728,0.2080034525394439,0.9466000199317932,0.188961171913147
0.00014507336979747518,1.4768316017220774e-05,0.008077570213449587,10000.0,7.0,3001.0,17799.636431217194,3.0,0.949999988079071,0.2222659935951233,0.9466000199317932,0.188961171913147
1.2024343402147262e-06,0.01,0.1,10000.0,8.0,3001.0,19943.839833259583,3.0,0.937000036239624,0.2176896433830261,0.9466000199317932,0.188961171913147
0.01,1e-06,0.0017830012592264545,10000.0,9.0,3001.0,21877.38040447235,3.0,0.9359999895095824,0.2148855233192443,0.9466000199317932,0.188961171913147
