criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=3441_random_state=2001,3441,2001,3510.978648662567,0.9400206804275512,0.2063135473929806
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=3441_random_state=3001,3441,3001,3938.941940307617,0.9412779211997986,0.197897637413338
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=370_random_state=1001,370,1001,3462.8239240646362,0.8966440558433533,0.3552023293275327
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=370_random_state=2001,370,2001,3492.8200557231903,0.8883411884307861,0.3701950788678655
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=370_random_state=3001,370,3001,3909.106721639633,0.904592514038086,0.2949282781221733
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=3441_random_state=1001,3441,1001,3496.5500450134277,0.943324625492096,0.2110924551389862
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=3441_random_state=2001,3441,2001,3833.9356093406677,0.942918062210083,0.2023975098519323
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=3441_random_state=3001,3441,3001,3915.563941001892,0.9440944790840148,0.2057076281913358
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=370_random_state=1001,370,1001,3954.8571588993073,0.8781660795211792,0.4223613548829937
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=370_random_state=2001,370,2001,3917.7925159931183,0.8780617713928223,0.4003905955875689
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=370_random_state=3001,370,3001,3482.4195477962494,0.8856541514396667,0.3615223504313536
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=3441_random_state=1001,3441,1001,3463.453758955002,0.9360169172286988,0.2132972906772367
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=3441_random_state=2001,3441,2001,3918.717632293701,0.9341360926628112,0.2028003867627262
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=3441_random_state=3001,3441,3001,3968.1640214920044,0.9323335886001588,0.2204592458235694
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=370_random_state=1001,370,1001,3462.254983663559,0.8041773438453674,1.582463912887189
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=370_random_state=2001,370,2001,3963.08273935318,0.7909166812896729,1.6981631523258645
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=370_random_state=3001,370,3001,3495.588984966278,0.8138275146484375,1.5675353761848685
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=3441_random_state=1001,3441,1001,3963.6260480880737,0.8143944144248962,1.4309565898799612
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=3441_random_state=2001,3441,2001,3509.635298013687,0.7730840444564819,1.6310331290539557
