criterion,model_name,n,random_state,runtime,test_acc,test_nll,test_bma_acc,test_clml
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.01_n=100_random_state=2001,100,2001,2928.8160898685455,0.6950000000000001,1.3252128997802732,0.6948000000000001,-0.841650834927842
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.01_n=100_random_state=3001,100,3001,2987.7291145324707,0.7406,1.004792447662353,0.7396,-0.7698486956456154
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.001_n=100_random_state=1001,100,1001,2876.084856033325,0.6577,1.0821104700088502,0.6597000000000002,-1.7602947863438576
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.001_n=100_random_state=2001,100,2001,2957.3880898952484,0.6775,1.1171928829193116,0.6784000000000001,-1.2683037432530373
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.001_n=100_random_state=3001,100,3001,2938.0268301963806,0.7303,0.8759281293869025,0.7324999999999999,-1.184682718167588
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.0001_n=100_random_state=1001,100,1001,2912.3075325489044,0.5904,1.2865793375015262,0.5906999999999999,-7.162987581143662
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.0001_n=100_random_state=2001,100,2001,2944.273284435272,0.6500999999999999,1.0532989538192752,0.6441999999999999,-7.867760768780991
l2-sp,l2-sp_alpha=0.0001_beta=0.01_lr_0=0.0001_n=100_random_state=3001,100,3001,2946.7439856529236,0.7137,0.9082481323242187,0.7130000000000001,-4.218769899258897
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.1_n=100_random_state=1001,100,1001,2933.4110634326935,0.7424999999999999,0.9568407533645632,0.724,-1.2122520121434182
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.1_n=100_random_state=2001,100,2001,3042.5534160137177,0.717,1.2129731697082518,0.7173,-0.7409437807896584
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.1_n=100_random_state=3001,100,3001,3040.5567531585693,0.7291,1.1666783241271972,0.7293000000000001,-0.6953104647496193
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.01_n=100_random_state=1001,100,1001,2943.3639965057373,0.7497,0.8573050977706914,0.7481,-0.9039639147618264
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.01_n=100_random_state=2001,100,2001,2926.6874585151672,0.7682,0.9026393974304204,0.7669,-0.6883238467076271
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.01_n=100_random_state=3001,100,3001,3029.22110581398,0.7966,0.7474544622421263,0.7964,-0.6105679186680764
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.001_n=100_random_state=1001,100,1001,2923.6982781887054,0.6609,1.097974432754517,0.6642999999999999,-1.624962201962754
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.001_n=100_random_state=2001,100,2001,2886.0228962898254,0.6835,1.1357744079589844,0.6860999999999999,-1.1698387774327248
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.001_n=100_random_state=3001,100,3001,3072.017298221588,0.7357,0.886817575454712,0.7384999999999999,-1.0788916262486428
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.0001_n=100_random_state=1001,100,1001,2912.0770542621613,0.5904,1.286692914390564,0.5906,-7.147657266507432
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.0001_n=100_random_state=2001,100,2001,2952.98827457428,0.6500999999999999,1.0531594821929928,0.6445,-7.874354234586045
l2-sp,l2-sp_alpha=0.0001_beta=0.001_lr_0=0.0001_n=100_random_state=3001,100,3001,2961.515657186508,0.7135999999999999,0.9079443281173708,0.7127,-4.204851022610948
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.1_n=100_random_state=1001,100,1001,3009.386623620987,0.725,1.1605999935150149,0.7066999999999999,-1.041871896634385
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.1_n=100_random_state=2001,100,2001,2916.5555622577667,0.6915,1.379036907958985,0.6909000000000001,-0.7612799319127053
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.1_n=100_random_state=3001,100,3001,3013.7292046546936,0.7341,1.0956106542587285,0.7232999999999999,-1.0010880144932717
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.01_n=100_random_state=1001,100,1001,3019.7250983715057,0.7586999999999999,0.8633798587799075,0.7584000000000001,-0.8090695055821389
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.01_n=100_random_state=2001,100,2001,2889.043323993683,0.7844,0.8717889514923094,0.7825,-0.601564279446885
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.01_n=100_random_state=3001,100,3001,2951.354582309723,0.8025,0.7628908655166626,0.8026,-0.5476196917393654
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.001_n=100_random_state=1001,100,1001,2918.418030023575,0.6614000000000001,1.1004897813797,0.6645,-1.6095727595189064
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.001_n=100_random_state=2001,100,2001,2955.3146052360535,0.6841,1.13901600894928,0.687,-1.1595181139805764
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.001_n=100_random_state=3001,100,3001,2928.848007440567,0.7360999999999999,0.8887296113967896,0.7388999999999999,-1.0678757342198342
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.0001_n=100_random_state=1001,100,1001,2922.0501210689545,0.5902999999999999,1.2867125207900998,0.5906,-7.145891538510606
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.0001_n=100_random_state=2001,100,2001,2959.701905488968,0.6500999999999999,1.0531537059783935,0.6447999999999999,-7.8967455538609475
l2-sp,l2-sp_alpha=0.0001_beta=0.0001_lr_0=0.0001_n=100_random_state=3001,100,3001,2883.083144903183,0.7135999999999999,0.907911855697632,0.7125999999999999,-4.203333726773545
l2-sp,l2-sp_alpha=0.0001_beta=1e-05_lr_0=0.1_n=100_random_state=1001,100,1001,3014.65380191803,0.7318,1.2202058422088629,0.7139,-1.0564621600010842
l2-sp,l2-sp_alpha=0.0001_beta=1e-05_lr_0=0.1_n=100_random_state=2001,100,2001,2911.6391031742096,0.6971,1.529011438751221,0.6884999999999999,-0.9390896471837014
l2-sp,l2-sp_alpha=0.0001_beta=1e-05_lr_0=0.1_n=100_random_state=3001,100,3001,3057.7699863910675,0.7115,1.3867371238708497,0.7009,-1.0046938570836037
l2-sp,l2-sp_alpha=0.0001_beta=1e-05_lr_0=0.01_n=100_random_state=1001,100,1001,3026.9491147994995,0.7585,0.8809792347908019,0.7576999999999999,-0.7974089297154396
l2-sp,l2-sp_alpha=0.0001_beta=1e-05_lr_0=0.01_n=100_random_state=2001,100,2001,2930.2532896995544,0.7783000000000001,0.901037759399414,0.7774,-0.5944737109044045
l2-sp,l2-sp_alpha=0.0001_beta=1e-05_lr_0=0.01_n=100_random_state=3001,100,3001,2974.436487197876,0.8053000000000001,0.7599220218658447,0.8056000000000001,-0.5480726870396584
l2-sp,l2-sp_alpha=0.0001_beta=1e-05_lr_0=0.001_n=100_random_state=1001,100,1001,2883.6045894622803,0.6615000000000001,1.1007559814453125,0.6645,-1.608475557217881
l2-sp,l2-sp_alpha=0.0001_beta=1e-05_lr_0=0.001_n=100_random_state=2001,100,2001,2924.38516163826,0.6841,1.139377251815796,0.6869,-1.1610649737217873
l2-sp,l2-sp_alpha=0.0001_beta=1e-05_lr_0=0.001_n=100_random_state=3001,100,3001,2958.9890701770782,0.7360999999999999,0.8889261915206911,0.7388999999999999,-1.068924775967881
l2-sp,l2-sp_alpha=0.0001_beta=1e-05_lr_0=0.0001_n=100_random_state=1001,100,1001,2932.5156803131104,0.5902000000000001,1.2867118093490608,0.5906,-7.145697465787217
l2-sp,l2-sp_alpha=0.0001_beta=1e-05_lr_0=0.0001_n=100_random_state=2001,100,2001,2973.234386205673,0.6500999999999999,1.05314954662323,0.6452,-7.91266976917772
l2-sp,l2-sp_alpha=0.0001_beta=1e-05_lr_0=0.0001_n=100_random_state=3001,100,3001,3074.9227423667908,0.7135999999999999,0.9079054752349858,0.7127,-4.203101983914658
l2-sp,l2-sp_alpha=0.0001_beta=1e-06_lr_0=0.1_n=100_random_state=1001,100,1001,2897.1535193920135,0.7051000000000001,1.5762556196212767,0.7043,-0.6596354159214943
l2-sp,l2-sp_alpha=0.0001_beta=1e-06_lr_0=0.1_n=100_random_state=2001,100,2001,2951.670200109482,0.6987,1.5701507129669194,0.6982000000000002,-0.7054032000401467
l2-sp,l2-sp_alpha=0.0001_beta=1e-06_lr_0=0.1_n=100_random_state=3001,100,3001,3025.4289746284485,0.6904,1.685811473083496,0.6902,-0.6932600649693459
l2-sp,l2-sp_alpha=0.0001_beta=1e-06_lr_0=0.01_n=100_random_state=1001,100,1001,2925.2318234443665,0.7565999999999999,0.8839616145133975,0.7553000000000001,-0.8200243624546975
l2-sp,l2-sp_alpha=0.0001_beta=1e-06_lr_0=0.01_n=100_random_state=2001,100,2001,2884.1054985523224,0.7811000000000001,0.899399903869629,0.7806,-0.5946911486485451
l2-sp,l2-sp_alpha=0.0001_beta=1e-06_lr_0=0.01_n=100_random_state=3001,100,3001,2909.5590212345123,0.8049999999999999,0.7556082387924191,0.8045,-0.554398408780381
l2-sp,l2-sp_alpha=0.0001_beta=1e-06_lr_0=0.001_n=100_random_state=1001,100,1001,2960.319946527481,0.6615000000000001,1.1007779518127436,0.6640999999999999,-1.62182127560167
l2-sp,l2-sp_alpha=0.0001_beta=1e-06_lr_0=0.001_n=100_random_state=2001,100,2001,2991.0229012966156,0.6841,1.139386583709717,0.6870999999999999,-1.1773813876011818
l2-sp,l2-sp_alpha=0.0001_beta=1e-06_lr_0=0.001_n=100_random_state=3001,100,3001,2909.9770982265472,0.736,0.8889435918807985,0.7385999999999999,-1.0844668063023537
l2-sp,l2-sp_alpha=0.0001_beta=1e-06_lr_0=0.0001_n=100_random_state=1001,100,1001,2972.238787651062,0.5902999999999999,1.2867094894409183,0.5906,-7.145665994534776
l2-sp,l2-sp_alpha=0.0001_beta=1e-06_lr_0=0.0001_n=100_random_state=2001,100,2001,2968.5204672813416,0.6500999999999999,1.053149416160584,0.6454000000000001,-7.919888130078599
l2-sp,l2-sp_alpha=0.0001_beta=1e-06_lr_0=0.0001_n=100_random_state=3001,100,3001,2919.3168115615845,0.7137,0.9079056465148928,0.7127,-4.203119150052354
l2-sp,l2-sp_alpha=0.0001_beta=0.0_lr_0=0.1_n=100_random_state=1001,100,1001,3057.235572576523,0.6892,1.6008573293685917,0.1006,-inf
l2-sp,l2-sp_alpha=0.0001_beta=0.0_lr_0=0.1_n=100_random_state=2001,100,2001,2888.3594110012054,0.7389999999999999,1.132014064025879,0.1139,-inf
l2-sp,l2-sp_alpha=0.0001_beta=0.0_lr_0=0.1_n=100_random_state=3001,100,3001,2893.1700036525726,0.7192000000000001,1.3860261665344242,0.0804,-inf
l2-sp,l2-sp_alpha=0.0001_beta=0.0_lr_0=0.01_n=100_random_state=1001,100,1001,3051.388040304184,0.7592999999999999,0.8625390524864195,0.1055999999999999,-inf
l2-sp,l2-sp_alpha=0.0001_beta=0.0_lr_0=0.01_n=100_random_state=2001,100,2001,2937.335634469986,0.7806,0.9111404842376712,0.1,-inf
l2-sp,l2-sp_alpha=0.0001_beta=0.0_lr_0=0.01_n=100_random_state=3001,100,3001,2933.9085443019867,0.8047000000000001,0.7624996526718139,0.0874,-inf
l2-sp,l2-sp_alpha=0.0001_beta=0.0_lr_0=0.001_n=100_random_state=1001,100,1001,2942.5586607456207,0.6615000000000001,1.1007821828842164,0.6467,-4.50921665752916
l2-sp,l2-sp_alpha=0.0001_beta=0.0_lr_0=0.001_n=100_random_state=2001,100,2001,2948.064049243927,0.6841999999999999,1.1393970365524289,0.6577999999999999,-7.242094865689561
l2-sp,l2-sp_alpha=0.0001_beta=0.0_lr_0=0.001_n=100_random_state=3001,100,3001,2924.961160182953,0.736,0.8889415569305423,0.6842,-6.909209123502061
l2-sp,l2-sp_alpha=0.0001_beta=0.0_lr_0=0.0001_n=100_random_state=1001,100,1001,2952.4509823322296,0.5902999999999999,1.2867149232864377,0.5906,-7.145800939450547
l2-sp,l2-sp_alpha=0.0001_beta=0.0_lr_0=0.0001_n=100_random_state=2001,100,2001,2908.6860706806183,0.6501999999999999,1.0531449138641358,0.6453999999999999,-7.953143707166001
l2-sp,l2-sp_alpha=0.0001_beta=0.0_lr_0=0.0001_n=100_random_state=3001,100,3001,2914.069090604782,0.7137,0.9079049263000488,0.7128,-4.20313870037584
l2-sp,l2-sp_alpha=1e-05_beta=0.01_lr_0=0.1_n=100_random_state=1001,100,1001,3035.379744529724,0.6742,1.6780706943511965,0.6706,-0.7664431246617287
l2-sp,l2-sp_alpha=1e-05_beta=0.01_lr_0=0.1_n=100_random_state=2001,100,2001,2926.5022580623627,0.6507000000000001,2.074492897033692,0.65,-0.7231892260411232
l2-sp,l2-sp_alpha=1e-05_beta=0.01_lr_0=0.1_n=100_random_state=3001,100,3001,2957.2912409305573,0.6451,2.2116390441894533,0.6446000000000001,-0.7313717516758889
l2-sp,l2-sp_alpha=1e-05_beta=0.01_lr_0=0.01_n=100_random_state=1001,100,1001,2956.6748995780945,0.7068999999999999,1.096275624084473,0.6937,-1.412107339749619
l2-sp,l2-sp_alpha=1e-05_beta=0.01_lr_0=0.01_n=100_random_state=2001,100,2001,3001.8760271072388,0.6983,1.3132902019500734,0.6931,-1.1704958590367287
l2-sp,l2-sp_alpha=1e-05_beta=0.01_lr_0=0.01_n=100_random_state=3001,100,3001,2928.9818909168243,0.742,0.995292391014099,0.7392,-1.053614488492295
l2-sp,l2-sp_alpha=1e-05_beta=0.01_lr_0=0.001_n=100_random_state=1001,100,1001,2969.0537474155426,0.6577,1.082346619415283,0.6490000000000001,-2.5237978609898537
l2-sp,l2-sp_alpha=1e-05_beta=0.01_lr_0=0.001_n=100_random_state=2001,100,2001,2954.5910336971283,0.6776,1.1175535943984984,0.6815,-2.034632078061387
l2-sp,l2-sp_alpha=1e-05_beta=0.01_lr_0=0.001_n=100_random_state=3001,100,3001,2962.445004224777,0.7303999999999999,0.8762205423355104,0.7237,-1.8818958910801855
l2-sp,l2-sp_alpha=1e-05_beta=0.01_lr_0=0.0001_n=100_random_state=1001,100,1001,2944.4624264240265,0.5904,1.2865825386047365,0.5911000000000001,-7.292469254384324
l2-sp,l2-sp_alpha=1e-05_beta=0.01_lr_0=0.0001_n=100_random_state=2001,100,2001,2956.167121887207,0.65,1.053299269104004,0.6478,-4.819777360806748
l2-sp,l2-sp_alpha=1e-05_beta=0.01_lr_0=0.0001_n=100_random_state=3001,100,3001,2949.2731063365936,0.7137,0.9082489776611326,0.7125000000000001,-4.315625539670274
l2-sp,l2-sp_alpha=1e-05_beta=0.001_lr_0=0.1_n=100_random_state=1001,100,1001,2952.991543531418,0.7276,1.0664117801666262,0.7266000000000001,-0.8151396426060646
l2-sp,l2-sp_alpha=1e-05_beta=0.001_lr_0=0.1_n=100_random_state=2001,100,2001,2892.113977432251,0.7006,1.3788074306488036,0.6986000000000001,-0.7557457598545998
l2-sp,l2-sp_alpha=1e-05_beta=0.001_lr_0=0.1_n=100_random_state=3001,100,3001,3084.7657659053802,0.7083999999999999,1.25789529914856,0.7078,-0.7857588442662209
l2-sp,l2-sp_alpha=1e-05_beta=0.001_lr_0=0.01_n=100_random_state=1001,100,1001,3008.054348230362,0.7495,0.8570830064773559,0.7354999999999999,-1.186417451749131
l2-sp,l2-sp_alpha=1e-05_beta=0.001_lr_0=0.01_n=100_random_state=2001,100,2001,3015.5753104686737,0.7682,0.9094571895599368,0.7625,-0.8576315554478615
l2-sp,l2-sp_alpha=1e-05_beta=0.001_lr_0=0.01_n=100_random_state=3001,100,3001,2950.013242959976,0.7907,0.7614128011703493,0.7913000000000001,-0.7808664950230568
l2-sp,l2-sp_alpha=1e-05_beta=0.001_lr_0=0.001_n=100_random_state=1001,100,1001,3048.097053527832,0.6609,1.0983012353897097,0.6518,-2.5423525484898537
l2-sp,l2-sp_alpha=1e-05_beta=0.001_lr_0=0.001_n=100_random_state=2001,100,2001,2981.264282464981,0.6832,1.1362450178146366,0.6876,-2.0235294016697853
l2-sp,l2-sp_alpha=1e-05_beta=0.001_lr_0=0.001_n=100_random_state=3001,100,3001,3042.9963314533234,0.7357,0.8872073993682863,0.7302,-1.8541358622410744
l2-sp,l2-sp_alpha=1e-05_beta=0.001_lr_0=0.0001_n=100_random_state=1001,100,1001,2935.460152864456,0.5901000000000001,1.2866929918289187,0.5912,-7.277047983060166
l2-sp,l2-sp_alpha=1e-05_beta=0.001_lr_0=0.0001_n=100_random_state=2001,100,2001,2988.929039478302,0.6501999999999999,1.053158839797974,0.648,-4.80821739758043
l2-sp,l2-sp_alpha=1e-05_beta=0.001_lr_0=0.0001_n=100_random_state=3001,100,3001,2922.1801795959473,0.7135999999999999,0.9079377887725832,0.712,-4.301535001645371
l2-sp,l2-sp_alpha=1e-05_beta=0.0001_lr_0=0.1_n=100_random_state=1001,100,1001,2901.9464666843414,0.7215,1.1416195920944217,0.7202000000000001,-0.771612993130967
l2-sp,l2-sp_alpha=1e-05_beta=0.0001_lr_0=0.1_n=100_random_state=2001,100,2001,2940.742465734482,0.6729,1.5435143402099607,0.6737,-0.8305348070958107
l2-sp,l2-sp_alpha=1e-05_beta=0.0001_lr_0=0.1_n=100_random_state=3001,100,3001,3088.782930135727,0.7065,1.4247825878143312,0.7048,-0.7010468157628029
l2-sp,l2-sp_alpha=1e-05_beta=0.0001_lr_0=0.01_n=100_random_state=1001,100,1001,3063.4584329128265,0.7556999999999999,0.8795797659873962,0.7432,-1.0441368731358498
l2-sp,l2-sp_alpha=1e-05_beta=0.0001_lr_0=0.01_n=100_random_state=2001,100,2001,2937.749477148056,0.7800999999999998,0.8990933307647705,0.7773000000000001,-0.7644251498082131
l2-sp,l2-sp_alpha=1e-05_beta=0.0001_lr_0=0.01_n=100_random_state=3001,100,3001,2951.0518753528595,0.8013999999999999,0.7832569986343387,0.7992,-0.6857508334019631
l2-sp,l2-sp_alpha=1e-05_beta=0.0001_lr_0=0.001_n=100_random_state=1001,100,1001,2955.6472787857056,0.6614000000000001,1.100855566596985,0.6525999999999998,-2.5435303362706154
l2-sp,l2-sp_alpha=1e-05_beta=0.0001_lr_0=0.001_n=100_random_state=2001,100,2001,2997.259730577469,0.6838,1.139518244934082,0.6893,-2.0218747767308205
l2-sp,l2-sp_alpha=1e-05_beta=0.0001_lr_0=0.001_n=100_random_state=3001,100,3001,3050.9825897216797,0.7358,0.8891259622573855,0.7312000000000001,-1.8501280459263767
l2-sp,l2-sp_alpha=1e-05_beta=0.0001_lr_0=0.0001_n=100_random_state=1001,100,1001,2944.3575212955475,0.5902999999999999,1.286708765792847,0.5912,-7.275208941350266
l2-sp,l2-sp_alpha=1e-05_beta=0.0001_lr_0=0.0001_n=100_random_state=2001,100,2001,2933.431490421295,0.6501999999999999,1.053148090744019,0.6479,-4.8078831347325295
l2-sp,l2-sp_alpha=1e-05_beta=0.0001_lr_0=0.0001_n=100_random_state=3001,100,3001,2890.0455493927,0.7135999999999999,0.9079140052795412,0.712,-4.300012460599229
l2-sp,l2-sp_alpha=1e-05_beta=1e-05_lr_0=0.1_n=100_random_state=1001,100,1001,2976.5650141239166,0.6803999999999999,1.6500329833984384,0.6789,-0.7398384722569435
l2-sp,l2-sp_alpha=1e-05_beta=1e-05_lr_0=0.1_n=100_random_state=2001,100,2001,2918.650112390518,0.6735,1.7912339759826654,0.6721,-0.7285956057408303
l2-sp,l2-sp_alpha=1e-05_beta=1e-05_lr_0=0.1_n=100_random_state=3001,100,3001,2913.3021466732025,0.6880000000000001,1.8361909744262697,0.6873,-0.677313676724717
l2-sp,l2-sp_alpha=1e-05_beta=1e-05_lr_0=0.01_n=100_random_state=1001,100,1001,3072.066570043564,0.7621,0.868809906387329,0.7493,-1.024134508023545
l2-sp,l2-sp_alpha=1e-05_beta=1e-05_lr_0=0.01_n=100_random_state=2001,100,2001,2904.169503211975,0.7794000000000001,0.9207909973144532,0.7741,-0.7500189455845803
l2-sp,l2-sp_alpha=1e-05_beta=1e-05_lr_0=0.01_n=100_random_state=3001,100,3001,2960.3756852149963,0.8046,0.7745745782852174,0.8029999999999999,-0.6669205340245217
l2-sp,l2-sp_alpha=1e-05_beta=1e-05_lr_0=0.001_n=100_random_state=1001,100,1001,2941.5179715156555,0.6616000000000001,1.1011335269927982,0.6523999999999999,-2.540475717435166
l2-sp,l2-sp_alpha=1e-05_beta=1e-05_lr_0=0.001_n=100_random_state=2001,100,2001,2991.316720724106,0.6841,1.1398417774200442,0.6887,-2.0252317103245705
l2-sp,l2-sp_alpha=1e-05_beta=1e-05_lr_0=0.001_n=100_random_state=3001,100,3001,2937.48743724823,0.736,0.889330446243286,0.7318,-1.85163723553209
l2-sp,l2-sp_alpha=1e-05_beta=1e-05_lr_0=0.0001_n=100_random_state=1001,100,1001,2963.3518121242523,0.5902999999999999,1.2867042333602905,0.5913999999999999,-7.274988165746018
l2-sp,l2-sp_alpha=1e-05_beta=1e-05_lr_0=0.0001_n=100_random_state=2001,100,2001,2984.885194540024,0.6501999999999999,1.0531453945159912,0.6479,-4.808232179532334
l2-sp,l2-sp_alpha=1e-05_beta=1e-05_lr_0=0.0001_n=100_random_state=3001,100,3001,2960.842941045761,0.7135999999999999,0.907906677627563,0.712,-4.299749723325059
l2-sp,l2-sp_alpha=1e-05_beta=1e-06_lr_0=0.1_n=100_random_state=1001,100,1001,2941.415275812149,0.6586999999999998,1.9051571399688727,0.6578999999999999,-0.7765606554844826
l2-sp,l2-sp_alpha=1e-05_beta=1e-06_lr_0=0.1_n=100_random_state=2001,100,2001,2914.042472600937,0.6767,1.8092199638366695,0.675,-0.7249487551548928
l2-sp,l2-sp_alpha=1e-05_beta=1e-06_lr_0=0.1_n=100_random_state=3001,100,3001,3019.2312569618225,0.6625,2.2085885742187497,0.6617,-0.6822642001011818
l2-sp,l2-sp_alpha=1e-05_beta=1e-06_lr_0=0.01_n=100_random_state=1001,100,1001,2929.468847990036,0.7594000000000001,0.8688655348777774,0.7476,-1.0321396502354592
l2-sp,l2-sp_alpha=1e-05_beta=1e-06_lr_0=0.01_n=100_random_state=2001,100,2001,3222.9064967632294,0.7796000000000001,0.9141665832519532,0.7769000000000001,-0.7655543001988381
l2-sp,l2-sp_alpha=1e-05_beta=1e-06_lr_0=0.01_n=100_random_state=3001,100,3001,3050.894031763077,0.8010999999999999,0.7736512054443362,0.8002,-0.7010477694371193
l2-sp,l2-sp_alpha=1e-05_beta=1e-06_lr_0=0.001_n=100_random_state=1001,100,1001,2989.62748169899,0.6616000000000001,1.1011411548614505,0.6516000000000001,-2.5444530161717385
l2-sp,l2-sp_alpha=1e-05_beta=1e-06_lr_0=0.001_n=100_random_state=2001,100,2001,2960.958719730377,0.6841,1.139911053276062,0.6897,-2.0462859782078717
l2-sp,l2-sp_alpha=1e-05_beta=1e-06_lr_0=0.001_n=100_random_state=3001,100,3001,2970.2234156131744,0.7358,0.8893367012023926,0.7306,-1.8698009165623637
l2-sp,l2-sp_alpha=1e-05_beta=1e-06_lr_0=0.0001_n=100_random_state=1001,100,1001,2987.4474487304688,0.5902999999999999,1.2867065444946293,0.5913999999999999,-7.274960628400132
l2-sp,l2-sp_alpha=1e-05_beta=1e-06_lr_0=0.0001_n=100_random_state=2001,100,2001,2943.8928411006927,0.6500999999999999,1.0531464179992676,0.6479,-4.808415285001084
l2-sp,l2-sp_alpha=1e-05_beta=1e-06_lr_0=0.0001_n=100_random_state=3001,100,3001,2945.125348806381,0.7135999999999999,0.9079057865142822,0.712,-4.299764028439805
l2-sp,l2-sp_alpha=1e-05_beta=0.0_lr_0=0.1_n=100_random_state=1001,100,1001,2912.805450439453,0.6677,1.952243579864503,0.1018,-inf
l2-sp,l2-sp_alpha=1e-05_beta=0.0_lr_0=0.1_n=100_random_state=2001,100,2001,2943.0282697677612,0.6798,1.770980758666992,0.1169999999999999,-inf
l2-sp,l2-sp_alpha=1e-05_beta=0.0_lr_0=0.1_n=100_random_state=3001,100,3001,2975.173549413681,0.6639,2.2377189445495618,0.1,-inf
l2-sp,l2-sp_alpha=1e-05_beta=0.0_lr_0=0.01_n=100_random_state=1001,100,1001,2891.7907865047455,0.7609,0.8695712509155276,0.1569999999999999,-737.3816050204136
l2-sp,l2-sp_alpha=1e-05_beta=0.0_lr_0=0.01_n=100_random_state=2001,100,2001,2993.959117412567,0.7823,0.904940824508667,0.1,-inf
l2-sp,l2-sp_alpha=1e-05_beta=0.0_lr_0=0.01_n=100_random_state=3001,100,3001,2968.9106180667877,0.8027000000000001,0.7795919733047483,0.1,-inf
l2-sp,l2-sp_alpha=1e-05_beta=0.0_lr_0=0.001_n=100_random_state=1001,100,1001,2964.823652744293,0.6616000000000001,1.1011472221374516,0.6262000000000001,-5.890217414746568
l2-sp,l2-sp_alpha=1e-05_beta=0.0_lr_0=0.001_n=100_random_state=2001,100,2001,2918.15841960907,0.6839999999999999,1.139881883049011,0.6435000000000001,-8.429210356126115
l2-sp,l2-sp_alpha=1e-05_beta=0.0_lr_0=0.001_n=100_random_state=3001,100,3001,2919.5063593387604,0.7359,0.8893514328002933,0.6562999999999999,-9.841804018864917
l2-sp,l2-sp_alpha=1e-05_beta=0.0_lr_0=0.0001_n=100_random_state=1001,100,1001,2948.870591402054,0.5902999999999999,1.2867085590362546,0.5913,-7.275090208897874
l2-sp,l2-sp_alpha=1e-05_beta=0.0_lr_0=0.0001_n=100_random_state=2001,100,2001,3032.048579454422,0.6500999999999999,1.0531519638061524,0.6479,-4.808692804227158
l2-sp,l2-sp_alpha=1e-05_beta=0.0_lr_0=0.0001_n=100_random_state=3001,100,3001,2950.2907440662384,0.7135999999999999,0.9079035062789916,0.7121,-4.299941888699815
l2-sp,l2-sp_alpha=1e-06_beta=0.01_lr_0=0.1_n=100_random_state=1001,100,1001,3010.04963350296,0.6735,1.6631551662445074,0.6639999999999999,-0.980907312283799
l2-sp,l2-sp_alpha=1e-06_beta=0.01_lr_0=0.1_n=100_random_state=2001,100,2001,2957.5418145656586,0.6591,1.910496249008179,0.6495,-0.9403780611851662
l2-sp,l2-sp_alpha=1e-06_beta=0.01_lr_0=0.1_n=100_random_state=3001,100,3001,3006.469423532486,0.6489,2.264199791717529,0.6427,-0.9701403292515725
l2-sp,l2-sp_alpha=1e-06_beta=0.01_lr_0=0.01_n=100_random_state=1001,100,1001,2974.3016753196716,0.7032,1.0997950969696046,0.4298,-9.542745343098924
l2-sp,l2-sp_alpha=1e-06_beta=0.01_lr_0=0.01_n=100_random_state=2001,100,2001,2944.8252561092377,0.7003999999999999,1.301232800674439,0.4197,-5.780553213010117
l2-sp,l2-sp_alpha=1e-06_beta=0.01_lr_0=0.01_n=100_random_state=3001,100,3001,2898.4807589054108,0.7391,1.0070677431106565,0.3719,-8.327173522362992
l2-sp,l2-sp_alpha=1e-06_beta=0.01_lr_0=0.001_n=100_random_state=1001,100,1001,2927.960032939911,0.6577,1.08239006690979,0.4767000000000001,-7.818087569127366
l2-sp,l2-sp_alpha=1e-06_beta=0.01_lr_0=0.001_n=100_random_state=2001,100,2001,2902.262714624405,0.6773,1.1175778038024902,0.3430000000000001,-8.292928806195542
l2-sp,l2-sp_alpha=1e-06_beta=0.01_lr_0=0.001_n=100_random_state=3001,100,3001,2928.527661561966,0.7303999999999999,0.8762341901779176,0.1,-46.72756754482774
