criterion,model_name,n,random_state,runtime,val_acc,val_nll
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.01_n=50000_random_state=2001,50000,2001,2200.040244102478,0.963699996471405,0.1165075409293174
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.01_n=50000_random_state=3001,50000,3001,2390.8504972457886,0.9651999473571776,0.1124399223923683
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=100_random_state=1001,100,1001,1339.6988480091095,0.550000011920929,1.028129816055298
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=100_random_state=2001,100,2001,1342.5039122104645,0.5500000715255737,1.3410252332687378
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=100_random_state=3001,100,3001,1344.679944038391,0.5,1.2448604106903076
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=1000_random_state=1001,1000,1001,2166.9855058193207,0.8649998903274536,0.3758197951316833
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=1000_random_state=2001,1000,2001,2388.7700214385986,0.8499999046325684,0.4577578568458557
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=1000_random_state=3001,1000,3001,2093.11439538002,0.9050000309944152,0.3050592660903931
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=10000_random_state=1001,10000,1001,2219.4252922534943,0.9239999651908876,0.2133740408420562
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=10000_random_state=2001,10000,2001,2186.3993656635284,0.934499979019165,0.2165857942104339
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=10000_random_state=3001,10000,3001,2208.0580430030823,0.937000036239624,0.2017663929462433
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=50000_random_state=1001,50000,1001,2182.9040648937225,0.9438999891281128,0.1665213056802749
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=50000_random_state=2001,50000,2001,2191.997791290283,0.948799967765808,0.1602675660610199
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=50000_random_state=3001,50000,3001,2171.393097639084,0.946000039577484,0.1542477291345597
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=100_random_state=1001,100,1001,1293.875290632248,0.6000000834465027,1.0815616846084597
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=100_random_state=2001,100,2001,1357.6233780384064,0.5,1.420662760734558
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=100_random_state=3001,100,3001,1294.6935679912567,0.550000011920929,1.2942769527435305
