criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=1020_random_state=2001,1020,2001,8506.146490335464,0.6110459566116333,3.1680193428179764
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=1020_random_state=3001,1020,3001,7476.257134914398,0.6324182152748108,3.1077585801552488
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=510_random_state=1001,510,1001,7317.318749666214,0.76845782995224,1.009706116901372
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=510_random_state=2001,510,2001,8248.314015388489,0.8037274479866028,0.9222798783384818
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=510_random_state=3001,510,3001,7924.816538572311,0.8179609179496765,0.8071645232289182
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=1020_random_state=1001,1020,1001,8067.191796541214,0.8949794769287109,0.4829836553006584
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=1020_random_state=2001,1020,2001,8299.52150130272,0.897431492805481,0.4646113945480516
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=1020_random_state=3001,1020,3001,8019.732131958008,0.8681524991989136,0.5775514149553391
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=510_random_state=1001,510,1001,7225.167275905609,0.7875957489013672,1.0270977086954185
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=510_random_state=2001,510,2001,7193.932151556015,0.8061276078224182,1.0159179508482503
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=510_random_state=3001,510,3001,7223.664217472076,0.8220217823982239,0.92373323478356
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1020_random_state=1001,1020,1001,8735.827397823334,0.8888450860977173,0.5483979647683795
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1020_random_state=2001,1020,2001,8227.70733833313,0.8922691941261292,0.5521202986270243
