criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=1000_random_state=2001,1000,2001,2282.2022893428802,0.8799999356269836,0.4205842924594879
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=1000_random_state=3001,1000,3001,2108.965159893036,0.8770999908447266,0.4443021893501283
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=10000_random_state=1001,10000,1001,2188.1595363616943,0.9488000273704528,0.2074589063763618
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=10000_random_state=2001,10000,2001,2089.2016322612762,0.9502000212669371,0.2065396979570388
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=10000_random_state=3001,10000,3001,2092.6349561214447,0.9514000415802002,0.192933967924118
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=50000_random_state=1001,50000,1001,2049.3402400016785,0.9675999283790588,0.1191532597661017
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=50000_random_state=2001,50000,2001,2104.8974883556366,0.9668999910354614,0.1237585113883018
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.01_n=50000_random_state=3001,50000,3001,2150.434760570526,0.9682998657226562,0.11669551384449
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=100_random_state=1001,100,1001,1742.6814975738525,0.6891000270843506,0.9369944179534914
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=100_random_state=2001,100,2001,1743.5084013938904,0.6622999906539917,1.0342045120239258
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=100_random_state=3001,100,3001,1739.7890133857727,0.6830000281333923,0.9521216402053831
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=1000_random_state=1001,1000,1001,2136.310451745987,0.8814999461174011,0.3921715020179746
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=1000_random_state=2001,1000,2001,2133.0464367866516,0.8782999515533447,0.4043967329502106
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=1000_random_state=3001,1000,3001,2115.4002525806427,0.873699963092804,0.4307278151512146
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=10000_random_state=1001,10000,1001,1974.9404075145721,0.9340000152587892,0.2023741894245147
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=10000_random_state=2001,10000,2001,2222.3659749031067,0.9363000392913818,0.1917743209362031
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=10000_random_state=3001,10000,3001,2672.3130025863647,0.9342000484466552,0.1960193810939788
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=50000_random_state=1001,50000,1001,2201.1128244400024,0.944700002670288,0.1580219570636749
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=50000_random_state=2001,50000,2001,2124.687462091446,0.944599986076355,0.1616055618286133
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.001_n=50000_random_state=3001,50000,3001,1943.1488659381866,0.9472999572753906,0.1589286659240722
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=100_random_state=1001,100,1001,1954.8561718463898,0.6805999875068665,1.0397066215515138
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=100_random_state=2001,100,2001,1811.4324369430542,0.6438999772071838,1.063588041305542
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=100_random_state=3001,100,3001,1660.441079378128,0.6752000451087952,0.9936067081451416
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=1000_random_state=1001,1000,1001,2066.6860733032227,0.8037999868392944,0.7857244333267212
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=1000_random_state=2001,1000,2001,2082.0778386592865,0.8059000372886658,0.8051667323112486
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=1000_random_state=3001,1000,3001,2137.443447828293,0.7971000075340271,0.804448394012451
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=10000_random_state=1001,10000,1001,2118.9228081703186,0.8046000003814697,0.8200832656860355
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=10000_random_state=2001,10000,2001,2103.177718400955,0.8148999810218811,0.8485719505310061
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=10000_random_state=3001,10000,3001,2280.6830730438232,0.8100999593734741,0.8385968660354615
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=50000_random_state=1001,50000,1001,2229.5711245536804,0.8035000562667847,0.8383689457893373
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=50000_random_state=2001,50000,2001,2014.554969072342,0.8147000074386597,0.851746581077576
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.0001_n=50000_random_state=3001,50000,3001,2105.8578593730927,0.8080000281333923,0.8490704801559449
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=100_random_state=1001,100,1001,1706.513389825821,0.6774999499320984,1.0801625820159912
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=100_random_state=2001,100,2001,1727.9163491725922,0.6565999984741211,1.1624147371292115
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=100_random_state=3001,100,3001,1718.7714512348175,0.7031999826431274,0.9725147764205934
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=1000_random_state=1001,1000,1001,2130.2975137233734,0.8939000368118286,0.4106269568443298
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=1000_random_state=2001,1000,2001,2120.6626405715942,0.8845999836921692,0.4596730947971346
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=1000_random_state=3001,1000,3001,2097.3052134513855,0.8871999979019165,0.4466462142944337
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=10000_random_state=1001,10000,1001,2090.276322364807,0.9513999819755554,0.2110665732860564
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=10000_random_state=2001,10000,2001,2346.153313398361,0.9491000175476074,0.2255204998493194
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=10000_random_state=3001,10000,3001,2074.8896152973175,0.9461000561714172,0.2231553327083588
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=50000_random_state=1001,50000,1001,2061.141616821289,0.9718000292778016,0.1116106091856956
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=50000_random_state=2001,50000,2001,2468.355041027069,0.971100091934204,0.1162326003313064
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.1_n=50000_random_state=3001,50000,3001,1995.0992448329926,0.9695999622344972,0.1169262018442154
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=100_random_state=1001,100,1001,1656.4557528495789,0.6942999958992004,0.965421687889099
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=100_random_state=2001,100,2001,1634.321106672287,0.6684999465942383,1.0625863216400144
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=100_random_state=3001,100,3001,1640.2127614021301,0.685699999332428,1.0186556331634522
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=1000_random_state=1001,1000,1001,2066.7328732013702,0.8788999915122986,0.4448095515251161
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=1000_random_state=2001,1000,2001,1997.5172641277313,0.8761000037193298,0.4523575988769531
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=1000_random_state=3001,1000,3001,2261.7151443958282,0.879800021648407,0.4639729983329773
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=10000_random_state=1001,10000,1001,2196.814241170883,0.9463000297546388,0.2332587622165679
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=10000_random_state=2001,10000,2001,2033.7924888134003,0.9491000175476074,0.2262698261737823
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=10000_random_state=3001,10000,3001,1994.6410851478577,0.9506999254226683,0.1999897761821747
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=50000_random_state=1001,50000,1001,2129.824170589447,0.9682999849319458,0.1221546425759792
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=50000_random_state=2001,50000,2001,2015.4433281421661,0.968000054359436,0.1241797816157341
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.01_n=50000_random_state=3001,50000,3001,2051.656108856201,0.968299925327301,0.1201401989221573
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=100_random_state=1001,100,1001,1663.7440268993378,0.6889999508857727,0.9407289516448976
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=100_random_state=2001,100,2001,1932.069429397583,0.6618000268936157,1.0367138431549074
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=100_random_state=3001,100,3001,1662.7158093452454,0.6851000189781189,0.948913373565674
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=1000_random_state=1001,1000,1001,2033.1170547008514,0.8801000118255615,0.3978240540504456
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=1000_random_state=2001,1000,2001,2043.5292642116547,0.8770000338554382,0.4068033635139467
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=1000_random_state=3001,1000,3001,2295.3495292663574,0.8737000226974487,0.4310988541603089
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=10000_random_state=1001,10000,1001,2025.5867667198181,0.9365999698638916,0.1979668819904327
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=10000_random_state=2001,10000,2001,2210.674263715744,0.9385000467300416,0.1900228654861451
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=10000_random_state=3001,10000,3001,2016.646136522293,0.934399962425232,0.1967085394382477
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=50000_random_state=1001,50000,1001,1997.9378287792206,0.9464000463485718,0.1577541992187499
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=50000_random_state=2001,50000,2001,2167.8296971321106,0.9443000555038452,0.1626562690019607
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.001_n=50000_random_state=3001,50000,3001,2188.901188135147,0.9475000500679016,0.1603157381296157
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=100_random_state=1001,100,1001,1780.401067495346,0.6801999807357788,1.0351316520690916
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=100_random_state=2001,100,2001,1661.5418021678925,0.6448999643325806,1.0586870595932008
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=100_random_state=3001,100,3001,1939.2727777957916,0.6750999689102173,0.9928645893096928
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=1000_random_state=1001,1000,1001,2025.0708043575287,0.8034999966621399,0.7859337288856504
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=1000_random_state=2001,1000,2001,2047.5802245140076,0.8040000200271606,0.8105474962234499
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=1000_random_state=3001,1000,3001,2033.6708762645721,0.7983999848365784,0.8021355590820313
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=10000_random_state=1001,10000,1001,2002.0227944850922,0.8005000352859497,0.8327910338401796
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=10000_random_state=2001,10000,2001,2000.1508331298828,0.8134999871253967,0.8493934651374817
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=10000_random_state=3001,10000,3001,2014.7713706493378,0.8094000220298767,0.8403699129104615
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=50000_random_state=1001,50000,1001,1980.170984506607,0.8050000071525574,0.8313408828735351
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=50000_random_state=2001,50000,2001,1954.9955456256866,0.8149999976158142,0.8507986019134518
l2-sp,l2-sp_alpha=0.001_beta=0.0001_lr_0=0.0001_n=50000_random_state=3001,50000,3001,1969.7792665958405,0.8075000047683716,0.8532754673004151
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=100_random_state=1001,100,1001,1651.8971376419067,0.6859999895095825,1.0914873491287227
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=100_random_state=2001,100,2001,1638.8410801887512,0.6545999646186829,1.2135079933166506
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=100_random_state=3001,100,3001,1631.2172074317932,0.7049000263214111,1.0170106098175051
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=1000_random_state=1001,1000,1001,2038.0916967391968,0.8937000036239624,0.4419147554397583
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=1000_random_state=2001,1000,2001,2042.2456514835358,0.8831000328063965,0.4958429891109467
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=1000_random_state=3001,1000,3001,2001.5921590328217,0.8876000046730042,0.4871873409271241
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=10000_random_state=1001,10000,1001,2006.4408712387085,0.9513999819755554,0.2182544423710555
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=10000_random_state=2001,10000,2001,2009.875033378601,0.9501999616622924,0.2311967749595643
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=10000_random_state=3001,10000,3001,2009.639681816101,0.9483999609947203,0.2365865670680999
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=50000_random_state=1001,50000,1001,1920.0405662059784,0.9717000126838684,0.1148314200103282
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=50000_random_state=2001,50000,2001,1970.656140089035,0.969200074672699,0.1176866519987583
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.1_n=50000_random_state=3001,50000,3001,1984.1572613716125,0.9713000655174256,0.112876633259654
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=100_random_state=1001,100,1001,1643.7034249305725,0.6884000301361084,0.9968368593215944
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=100_random_state=2001,100,2001,1627.3635785579681,0.66920006275177,1.0673222736358643
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=100_random_state=3001,100,3001,1631.4800930023193,0.6796999573707581,1.0232518981933596
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=1000_random_state=1001,1000,1001,2020.5299761295319,0.880899965763092,0.4484949100494385
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=1000_random_state=2001,1000,2001,2034.2507326602936,0.8781000375747681,0.4482794075012208
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=1000_random_state=3001,1000,3001,2001.9273900985718,0.8773000240325928,0.4682016883850097
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=10000_random_state=1001,10000,1001,1987.5869460105896,0.9480000138282776,0.2230798810958861
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=10000_random_state=2001,10000,2001,2013.809035539627,0.948199987411499,0.2212814653396607
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=10000_random_state=3001,10000,3001,2023.6765761375427,0.949899971485138,0.2094713174819946
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=50000_random_state=1001,50000,1001,1950.7803349494934,0.967199981212616,0.1242970564484596
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=50000_random_state=2001,50000,2001,1930.394310951233,0.9661000370979308,0.1234769008934498
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.01_n=50000_random_state=3001,50000,3001,1989.7840030193329,0.9681000113487244,0.1183789938926696
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=100_random_state=1001,100,1001,1641.7001411914825,0.6909999847412109,0.9319451745986936
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=100_random_state=2001,100,2001,1632.6383831501007,0.6627999544143677,1.0385051208496097
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=100_random_state=3001,100,3001,1633.2570605278015,0.6812999844551086,0.9636610233306888
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=1000_random_state=1001,1000,1001,2019.740484714508,0.8832000494003296,0.392792753982544
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=1000_random_state=2001,1000,2001,2017.2990274429321,0.8767999410629272,0.4105669442176818
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=1000_random_state=3001,1000,3001,2029.4427349567413,0.8745999932289124,0.435338507270813
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=10000_random_state=1001,10000,1001,2023.5611779689789,0.934399962425232,0.2000142223358154
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=10000_random_state=2001,10000,2001,1992.2257645130157,0.9382998943328856,0.1892952651977539
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=10000_random_state=3001,10000,3001,1990.7782955169678,0.9351999759674072,0.1962396514892577
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=50000_random_state=1001,50000,1001,1919.985675573349,0.945099949836731,0.1587218107223511
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=50000_random_state=2001,50000,2001,1972.0601880550385,0.943700075149536,0.1602683696746825
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.001_n=50000_random_state=3001,50000,3001,1905.8436045646667,0.946299970149994,0.1603624728202819
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=100_random_state=1001,100,1001,1633.2494626045227,0.6806000471115112,1.0399814921379091
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=100_random_state=2001,100,2001,1644.0050251483917,0.6452999711036682,1.0584719003677368
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=100_random_state=3001,100,3001,1642.6280329227448,0.6757000088691711,0.993079209327698
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=1000_random_state=1001,1000,1001,2008.5245847702026,0.8035999536514282,0.786711511325836
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=1000_random_state=2001,1000,2001,2016.7246685028076,0.8040000200271606,0.8081730725288391
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=1000_random_state=3001,1000,3001,2039.939363002777,0.7975000143051147,0.8035063205718995
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=10000_random_state=1001,10000,1001,2022.1167342662811,0.805199921131134,0.8138026888847353
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=10000_random_state=2001,10000,2001,1998.7892122268677,0.8145999908447266,0.8489588865280148
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=10000_random_state=3001,10000,3001,1999.4414484500885,0.8081000447273254,0.8428897397041318
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=50000_random_state=1001,50000,1001,1958.811739206314,0.803600013256073,0.838244732952118
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=50000_random_state=2001,50000,2001,1959.3499248027802,0.813200056552887,0.855270439815521
l2-sp,l2-sp_alpha=0.001_beta=1e-05_lr_0=0.0001_n=50000_random_state=3001,50000,3001,1960.5764729976654,0.8079999685287476,0.8524085952758789
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=100_random_state=1001,100,1001,1630.754962682724,0.6775000095367432,1.1344421960830693
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=100_random_state=2001,100,2001,1648.3085687160492,0.6567999720573425,1.215229582595825
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=100_random_state=3001,100,3001,1640.0813565254211,0.7031999826431274,1.0247459476470946
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=1000_random_state=1001,1000,1001,2021.1955864429474,0.8911000490188599,0.4613640840530394
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=1000_random_state=2001,1000,2001,2017.9371590614319,0.8888999819755554,0.450815559244156
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=1000_random_state=3001,1000,3001,2027.7261452674866,0.8856000304222107,0.5026745685577394
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=10000_random_state=1001,10000,1001,2015.5927538871765,0.949899971485138,0.2323409464836121
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=10000_random_state=2001,10000,2001,1992.1305949687958,0.9485000371932985,0.2407780789375305
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=10000_random_state=3001,10000,3001,1991.2828924655914,0.9478999376296996,0.244178063583374
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=50000_random_state=1001,50000,1001,1980.1187710762024,0.9711000323295592,0.1167380054235458
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=50000_random_state=2001,50000,2001,1976.3184056282043,0.9702999591827391,0.1177215028047562
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.1_n=50000_random_state=3001,50000,3001,1972.028419494629,0.968399941921234,0.1222837691664695
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=100_random_state=1001,100,1001,1626.9711351394653,0.692799985408783,0.9827356905937196
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=100_random_state=2001,100,2001,1648.844530582428,0.6640999913215637,1.076817658615112
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=100_random_state=3001,100,3001,1642.4771857261658,0.683899998664856,1.023902248764038
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=1000_random_state=1001,1000,1001,2007.982016324997,0.8778000473976135,0.4470948192596435
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=1000_random_state=2001,1000,2001,2015.0963356494904,0.8784000277519226,0.4450772111892699
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=1000_random_state=3001,1000,3001,2036.0307168960571,0.8761998414993286,0.4657889641761778
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=10000_random_state=1001,10000,1001,1993.3340303897858,0.9484999775886536,0.2205364084720611
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=10000_random_state=2001,10000,2001,2005.6954016685486,0.9491000175476074,0.2219077590823174
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=10000_random_state=3001,10000,3001,2018.9712209701538,0.9517000317573548,0.2053659382820128
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=50000_random_state=1001,50000,1001,1945.956845998764,0.9675999879837036,0.1243862832069396
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=50000_random_state=2001,50000,2001,1959.7435364723206,0.9675999879837036,0.1258327360332012
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.01_n=50000_random_state=3001,50000,3001,1964.788616657257,0.969100058078766,0.1194006580173969
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=100_random_state=1001,100,1001,1639.3682913780212,0.6906999945640564,0.9331873136520388
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=100_random_state=2001,100,2001,1643.2764592170715,0.6586999893188477,1.0457375198364254
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=100_random_state=3001,100,3001,1628.4769666194916,0.6843000650405884,0.9537298961639402
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=1000_random_state=1001,1000,1001,2013.2579889297485,0.8783000707626343,0.3956425889968872
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=1000_random_state=2001,1000,2001,2029.0021152496338,0.878000020980835,0.4035701504707337
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=1000_random_state=3001,1000,3001,2004.8050763607025,0.8736000061035156,0.4297147614479065
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=10000_random_state=1001,10000,1001,2010.2278280258179,0.9345000386238098,0.2009686148643493
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=10000_random_state=2001,10000,2001,1996.6788866519928,0.9372000098228456,0.1888529681921005
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=10000_random_state=3001,10000,3001,2015.3179948329926,0.9327000379562378,0.1967083595275879
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=50000_random_state=1001,50000,1001,1956.7203464508057,0.9466999769210817,0.1589746824264526
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=50000_random_state=2001,50000,2001,1966.1586277484894,0.943600058555603,0.1600693644285201
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.001_n=50000_random_state=3001,50000,3001,1983.3159477710724,0.947700023651123,0.1584502224445343
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=100_random_state=1001,100,1001,1643.188185930252,0.6827999949455261,1.0265875380516054
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=100_random_state=2001,100,2001,1632.5017352104187,0.6450999975204468,1.0601234560012822
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=100_random_state=3001,100,3001,1639.8467288017273,0.6758999824523926,0.9927711174011228
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=1000_random_state=1001,1000,1001,2046.4241523742676,0.80430006980896,0.7852907719612123
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=1000_random_state=2001,1000,2001,2037.4357407093048,0.8040000796318054,0.8064713264465334
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=1000_random_state=3001,1000,3001,2017.6270282268524,0.7969000339508057,0.8085186225891112
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=10000_random_state=1001,10000,1001,1998.6575827598572,0.7986000776290894,0.846136609745026
l2-sp,l2-sp_alpha=0.001_beta=1e-06_lr_0=0.0001_n=10000_random_state=2001,10000,2001,2017.504641532898,0.8149999976158142,0.8475868468284606
