criterion,model_name,n,random_state,runtime,val_acc,val_nll
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.1_n=510_random_state=1001,510,1001,1758.0016300678253,0.7254902124404907,1.4558401107788086
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.1_n=510_random_state=2001,510,2001,1753.708065032959,0.656862735748291,1.3990222215652466
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.1_n=510_random_state=3001,510,3001,1760.196860551834,0.7254902720451355,1.3838156461715698
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.1_n=1020_random_state=1001,1020,1001,1753.0230195522308,0.8284314274787903,0.7591594796554715
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.1_n=1020_random_state=2001,1020,2001,1753.9817197322845,0.8333333730697632,0.7975188961216049
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.1_n=1020_random_state=3001,1020,3001,1619.4234669208527,0.7745099067687988,0.9677735368410748
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.01_n=510_random_state=1001,510,1001,1749.2409839630127,0.7450981140136719,1.1553642749786377
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.01_n=510_random_state=2001,510,2001,1769.6524665355682,0.7254902720451355,1.1503337621688845
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.01_n=510_random_state=3001,510,3001,1776.0263693332672,0.774509847164154,1.1263824701309204
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.01_n=1020_random_state=1001,1020,1001,1759.4783356189728,0.9117648005485536,0.5621674493247387
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.01_n=1020_random_state=2001,1020,2001,1746.8116850852966,0.867647111415863,0.6849977818189883
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.01_n=1020_random_state=3001,1020,3001,1589.1879093647003,0.843137264251709,0.7680552893993902
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=510_random_state=1001,510,1001,1760.4527645111084,0.7647059559822083,1.0689566135406494
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=510_random_state=2001,510,2001,1766.3650436401367,0.774509847164154,1.02899968624115
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=510_random_state=3001,510,3001,1764.692363500595,0.8333333730697632,0.9969197511672974
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=1020_random_state=1001,1020,1001,1749.885538816452,0.89705890417099,0.5017357006961225
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=1020_random_state=2001,1020,2001,1704.8352727890015,0.8627452254295349,0.6413594718072929
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.001_n=1020_random_state=3001,1020,3001,1760.8391227722168,0.8382353782653809,0.7081078302626517
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=510_random_state=1001,510,1001,1769.791172027588,0.5980392694473267,3.1310431957244877
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=510_random_state=2001,510,2001,1755.849916934967,0.6274510025978088,3.104478359222412
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=510_random_state=3001,510,3001,1766.4018385410309,0.6470588445663452,3.021399974822998
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=1020_random_state=1001,1020,1001,1756.3049576282501,0.6568627953529358,3.143787010043275
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=1020_random_state=2001,1020,2001,1740.7289111614227,0.617647111415863,3.169221153446272
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=1020_random_state=3001,1020,3001,1761.9577677249908,0.6666666865348816,3.2063072569230027
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=510_random_state=1001,510,1001,1764.3774178028107,0.7549020648002625,0.961911141872406
