criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=510_random_state=2001,510,2001,1987.4726870059967,0.8342032432556152,0.7924964651907678
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=510_random_state=3001,510,3001,2363.5326080322266,0.8245077133178711,0.8169385430564056
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1020_random_state=1001,1020,1001,1685.8361401557922,0.9069347381591796,0.4632744516678739
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1020_random_state=2001,1020,2001,1463.0747940540314,0.9047189950942992,0.4488429106706211
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1020_random_state=3001,1020,3001,1698.0479636192322,0.9046748876571656,0.4482667765898636
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=510_random_state=1001,510,1001,1520.8620772361755,0.8336756825447083,0.8809709391711321
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=510_random_state=2001,510,2001,1469.2241864204407,0.8401281833648682,0.8281144417397066
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=510_random_state=3001,510,3001,1472.3566675186157,0.8375071883201599,0.8514363048490637
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=1020_random_state=1001,1020,1001,1422.7804145812988,0.9146016240119934,0.4864147435482983
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=1020_random_state=2001,1020,2001,1464.9989988803864,0.9118586778640748,0.4716154769829984
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=1020_random_state=3001,1020,3001,1408.4612350463867,0.9137601852416992,0.4713450167840051
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=510_random_state=1001,510,1001,1517.3687150478363,0.648421585559845,3.213320935135024
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=510_random_state=2001,510,2001,1436.7108981609344,0.6443761587142944,3.217396956223708
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=510_random_state=3001,510,3001,1418.0365731716156,0.6403241157531738,3.2128516643837157
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=1020_random_state=1001,1020,1001,1484.547004699707,0.6732783317565918,3.256827373701609
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=1020_random_state=2001,1020,2001,1469.8667287826538,0.6503767371177673,3.2607212351636004
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=1020_random_state=3001,1020,3001,1528.4375615119934,0.6436164379119873,3.264836409825157
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=510_random_state=1001,510,1001,1531.7480857372284,0.8126702904701233,0.8430235755079589
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=510_random_state=2001,510,2001,1502.654240846634,0.8256437182426453,0.7618162033700483
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=510_random_state=3001,510,3001,1479.282906293869,0.8171696066856384,0.7845690056877319
